"id_molec","name"
"N1=CC=CC=C1.C(C)(=O)OCC1=CS[C@H]2N(C1C(=O)O)C(C2NC(CC=2SC=CC2)=O)=O","3-acetoxymethyl-7-(2-thienylacetamido)-2-cephem-4-carboxylic acid pyridine salt"
"FCC1=CS[C@H]2N(C1C(=O)OC(C1=CC=CC=C1)C1=CC=CC=C1)C(C2NC(CC=2SC=CC2)=O)=O","benzhydryl 3-fluoromethyl-7-(2-thienylacetamido)-2-cephem-4-carboxylate"
"C(C1=CC=CC=C1)(C1=CC=CC=C1)OC(=O)C1C(=CS[C@H]2N1C(C2NC(CC=2SC=CC2)=O)=O)CO","benzhydryl-3-hydroxymethyl-7-(2-thienylacetamido)-2-cephem-4-carboxylate"
"OCC=1CS([C@H]2N(C1C(=O)OCC(Cl)(Cl)Cl)C(C2NC(CC2=CC=CC=C2)=O)=O)=O","2,2,2-trichloroethyl 3-hydroxymethyl-7-phenylacetamido-3-cephem-4-carboxylate-1-oxide"
"BrCCC=1CS([C@H]2N(C1C(=O)OCC(Cl)(Cl)Cl)C(C2NC(CC2=CC=CC=C2)=O)=O)=O","2,2,2-trichloroethyl 3-bromoethyl-7-phenylacetamido-3-cephem-4-carboxylate-1-oxide"
"FCC=1CS[C@H]2N(C1C(=O)OCC(Cl)(Cl)Cl)C(C2NC(CC2=CC=CC=C2)=O)=O","2,2,2-trichloroethyl 3-fluoromethyl-7-phenylacetamido-3-cephem-4-carboxylate"
"FCC=1CS([C@H]2N(C1C(=O)OCC(Cl)(Cl)Cl)C(C2NC(CC2=CC=CC=C2)=O)=O)=O","2,2,2-trichloroethyl 3-fluoromethyl-7-phenylacetamido-3-cephem-4-carboxylate-1-oxide"
"C(=O)C=1CS([C@H]2N(C1C(=O)OC(C1=CC=CC=C1)C1=CC=CC=C1)C(C2NC(CC=2SC=CC2)=O)=O)=O","benzhydryl 3-formyl-7-(2-thienylacetamido)-3-cephem-4-carboxylate-1-oxide"
"C(=O)C=1CS([C@H]2N(C1C(=O)OCC(Cl)(Cl)Cl)C(C2NC(CC2=CC=CC=C2)=O)=O)=O","2,2,2-trichloroethyl 3-formyl-7-phenylacetamido-3-cephem-4-carboxylate-1-oxide"
"C(CC)OC(=O)OOC(=O)OCCC","di-n-propylperoxydicarbonate"
"ClC(=O)OCCC","n-propyl chloroformate"
"[Na+].[Cl-]","nacl"
"C(C)(C)OC(=O)OOC(=O)OC(C)C","diisopropylperoxydicarbonate"
"N(=[N+]=[N-])CCOCC=1N=CNC1","4-(2-azidoethoxymethyl)imidazole"
"Cl.ClCCOCC=1N=CNC1","4-(2-chloroethoxymethyl)imidazole hydrochloride"
"CNC(=S)NCCOCC=1N=CNC1","n-methyl-n'-[2-(4-imidazolyl-methoxy)ethyl]thiourea"
"NCCOCC=1N=CNC1","4-(2-aminoethoxymethyl)imidazole"
"CNC(=O)NCCSCC1=C(N=CN1)C","n-methyl-n'-[2-((4-methyl-5-imidazolyl)methylthio)ethyl]urea"
"CNC(=S)NCCSCC=1N(C=C(N1)C)C","n-methyl-n'-[2-((1,4-dimethyl-2-imidazolyl)methylthio)ethyl]thiourea"
"CN1C(=NC(=C1)C)CSCCN","1,4-dimethyl-2-[(2-aminoethyl)thiomethyl]imidazole"
"C(C)(=O)OCC.C(C)O","ethyl acetate ethanol"
"CNC(=S)NCCSCC=1N=C(NC1)N","n-methyl-n'-[2-((2-amino-4-imidazolyl)methylthio)ethyl]thiourea"
"CNC(=O)NCCSCC1=NNC=C1","n-methyl-n'-[2-(3-pyrazolylmethylthio)ethyl]urea"
"C(C1=CC=CC=C1)(=O)NC(=S)NCCSCC1=NNC=C1","n-benzoyl-n'-[2-(3-pyrazolylmetylthio)ethyl]thiourea"
"OCCOCC1=NNC=C1","3-(2-hydroxyethoxymethyl)-pyrazole"
"ClCC1=NNC=C1","3-chloromethylpyrazole"
"OC1=NNC=C1C","3-hydroxy-methylpyrazole"
"CNC(=O)NCCNCC=1N=CNC1C","n-methyl-n'-[2-((5-methyl-4-imidazolyl)methylamino)ethyl]urea"
"CC1=C(N=CN1)CNCCN","n-(5-methyl-4-imidazolylmethyl)ethylenediamine"
"C(C1=CC=CC=C1)(=O)NC(=S)NCCCNC1=NNC=C1","n-benzoyl-n'-[3-(3-pyrazolyl-amino)propyl]thiourea"
"N1N=C(C=C1)NCCCNC(=S)N","n-[3-(3-pyrazolylamino)propyl]thiourea"
"CN(CCNC(=S)NCCNCC1=NNC=C1)C","n-(2-dimethylaminoethyl)-n'-[2-(3-pyrazolylmethylamino)ethyl]-thiourea"
"CN(CCN=C=S)C","2-dimethylaminoethyl isothiocyanate"
"CNC(=O)NCCNCC1=NNC=C1","n-methyl-n'-[2-(3-pyrazolylmethylamino)ethyl]urea"
"CNC(=S)NCCSCC=1C(=NC(=NC1)C)Cl","n-methyl-n'-[2-((4-chloro-2-methyl-5-pyrimidyl)methylthio)-ethyl]thiourea"
"C1(C=2C(C(N1CCCS)=O)=CC=CC2)=O","3-phthalimidopropanethiol"
"CNC(=S)NCCCSCC1=NC=CC=N1","n-methyl-n'-[3-(2-pyrimidylmethylthio)propyl]thiourea"
"C(C1=CC=CC=C1)(=O)NC(=S)NCCSCC1=NC=CC=N1","n-benzoyl-n'-[2-(2-pyrimidylmethylthio)ethyl]thiourea"
"ClC=1C(=NC=C(N1)C)CO","3-chloro-2-hydroxymethyl-5-methylpyrazine"
"ClC=1C(=NC=C(N1)C)C(=O)O","3-chloro-5-methyl-2-pyrazinecarboxylic acid"
"CNC(=O)NCCSCC1=NC=CN=C1","n-methyl-n'-[2-((2-pyrazinyl)methylthio)ethyl]urea"
"C(C1=CC=CC=C1)(=O)NC(=S)NCCSCC1=NC=CN=C1","n-benzoyl-n'-[2-(2-pyrazinylmethylthio)ethyl]thiourea"
"CNC(=O)NCCSCC=1N=NC=CC1","n-methyl-n'-[2-(3-pyridazinylmethylthio)ethyl]urea"
"C(C1=CC=CC=C1)(=O)NC(=S)NCCSCC=1N=NC=CC1","n-benzoyl-n'-[2-(3-pyridazinylmethylthio)ethyl]thiourea"
"CNC(=O)NCCNCC1=NC=CC=N1","n-methyl-n'-[2-(2 -pyrimidylmethylamino)ethyl]urea"
"C(C1=CC=CC=C1)(=O)NC(=S)NCCNCC1=NC=CC=N1","n-benzoyl-n'-[2-(2-pyrimidylmethylamino)-ethyl]thiourea"
"CN(CCNC(=S)NCCNCC1=NC=CC=N1)C","n-(2-dimethylaminoethyl)-n'-[2-(2-pyrimidylmethylamino)-ethyl]thiourea"
"CNC(=O)NCCNCC1=NC=CN=C1","n-methyl-n'-[2-(2-pyrazinylmethylamino)ethyl]urea"
"C(C1=CC=CC=C1)(=O)NC(=S)NCCCNC1=NC=CN=C1","n-benzoyl-n'-[3-(2-pyrazinylamino)propyl]thiourea"
"C(C)NC(=S)NCCCNC1=NC=CN=C1","n-ethyl-n'-[3-(2-pyrazinylamino)propyl]thiourea"
"CN(CCNC(=S)NCCNCC1=NC=CN=C1)C","n-(2-dimethylaminoethyl)-n'-(2-(2-pyrazinylmethylamino)-ethyl]thiourea"
"CN(CCNC(=S)NCCNCC=1N=NC=CC1)C","n-(2-dimethylaminoethyl)-n'-[2-(3-pyridazinylmethylamino)-ethyl]thiourea"
"C(C1=CC=CC=C1)(=O)NC(=S)NCCSCC=1SC=CN1","n-benzoyl-n'-[2-(2-thiazolylmethylthio)ethyl]thiourea"
"CNC(=O)NCCSCC1=NSC=C1Br","n-methyl-n' -[2-((4-bromo-3-isothiazolyl)methylthio)ethyl]urea"
"BrC=1C(=NSC1)CSCCN","4-bromo-3-[(2-aminoethyl)thiomethyl]isothiazole"
"CNC(=O)NCCSCC1=C(N=CO1)C","n-methyl-n'-[2-((4-methyl-5-oxazolyl)methylthio)ethyl]urea"
"NCCSCC1=C(N=CO1)C","5-[(2-aminoethyl)thiomethyl]-4-methyloxazole"
"C(C1=CC=CC=C1)(=O)NC(=S)NCCSCC1=C(N=CO1)C","n-benzoyl-n'-[2-((4-methyl-5-oxazolyl)-methylthio)ethyl]thiourea"
"C(C)NC(=S)NCCSCC1=C(N=CO1)C","n-ethyl-n'-[2-((4-methyl-5-oxazolyl)-methylthio)ethyl]thiourea"
"CN(CCNC(=S)NCCSCC1=C(N=CO1)C)C","n-(2-dimethylaminoethyl)-n'-[2-((4-methyl-5-oxazolyl)methylthio)ethyl]thiourea"
"CNC(=S)NCCOCC1=NOC=C1","n-methyl-n'-[2-(3-isoxazolylmethoxy)ethyl]thiourea"
"ClCCOCC1=NOC=C1","3-(2-chloroethoxymethyl)isoxazole"
"C(C1=CC=CC=C1)(=O)NC(=S)NCCSCC1=NOC=C1","n-benzoyl-n'-[2-(3-isoxazolylmethylthio)ethyl]-thiourea"
"CNC(=O)NCCNCC=1SC=CN1","n-methyl-n'-[2-(2-thiazolylmethylamino)ethyl]urea"
"C(C1=CC=CC=C1)(=O)NC(=S)NCCCNC=1SC=CN1","n-benzoyl-n'-[3-(2-thiazolylamino)propyl]thiourea"
"NCCCNC=1SC=CN1","2-(3-aminopropylamino)thiazole"
"S1N=C(C=C1)NCCCNC(=S)N","n-[3-(3-isothiazolylamino)propyl]thiourea"
"NC1=NSC=C1","3-aminoisothiazole"
"C(C1=CC=CC=C1)(=O)NC(=S)NCCCNC1=NSC=C1","n-benzoyl-n'-[3-(3-isothiazolylamino)propyl]thiourea"
"CN(CCNC(=S)NCCNCC=1SC=CN1)C","n-(2-dimethylaminoethyl)-n'-[2-(2-thiazolylmethylamino)ethyl]thiourea"
"CNC(=S)NCCNCCC1=NSC=C1","n-methyl-n'-[2-(2-(3-isothiazolyl)ethyl)aminoethyl]-thiourea"
"CNC(=S)NCCCNCC1=NSC=C1","n-methyl-n'-[3-(3-isothiazolylmethylamino)propyl]thiourea"
"CNC(=O)NCCNC1=NSC=C1","n-methyl-n'-[2-(3-isothiazolylamino)ethyl]urea"
"CN(CCNC(=S)NCCNCC1=NSC=C1)C","n-(2-dimethylaminoethyl)-n' -[2-(3-isothiazolylmethylamino)ethyl]thiourea"
"Br.Br.NCCC1=NN=CN1C","3-(2-aminoethyl)-4-methyl-1,2,4-triazole dihydrobromide"
"CN1C(=NN=C1)CBr","4-methyl-3-bromomethyl-1,2,4-triazole"
"CN1C(=NN=C1)CO","4-methyl-3-hydroxymethyl-1,2,4-triazole"
"NCCCNC1=NNC=N1","3-(3-aminopropylamino)-1,2,4-triazole"
"ClC1=NNC=N1","3-chloro-1,2,4-triazole"
"CN(CCNC(=S)NCCNCC=1NC2=C(N1)C=CC=C2)C","n-(2-dimethylaminoethyl)-n'-[2-(2-benzimidazolylmethylamino)ethyl]thiourea"
"ClCC=1NC2=C(N1)C=CC=C2","2-chloromethyl-benzimidazole"
"COC(CC(C1=CC=C(C=C1)Cl)=O)=O","p-chloro-benzoylacetic acid methyl ester"
"ClC1=CC=C(C=C1)C(C)=O","p-chloro-acetophenone"
"COC(OC)=O","dimethylcarbonate"
"Cl.C(#N)CCN(CC(=O)NC1=C(C(=O)C2=CC=CC=C2)C=C(C=C1)Cl)C","2-(5-cyano-3-methyl-3-aza-pentanamido)-5-chloro-benzophenone hydrochloride"
"CNCC(=O)NC1=C(C(=O)C2=CC=CC=C2)C=C(C=C1)Cl","2-(methylamino-acetamido)-5-chloro-benzophenone"
"[N+](=O)(OC1C(CCCC1)[N+](=O)[O-])[O-]","2-nitrocyclohexyl nitrate"
"[N+](=O)([O-])C1C(CCCC1)O","2-nitrocyclohexanol"
"[N+](=O)([O-])C1CCCCC1","nitrocyclohexane"
"N(C1=CC=CC=C1)C=C(C#N)CC1=CC=C(C=C1)OCC1=CC=CC=C1","β-anilino-α-(p-benzyloxybenzyl) acrylonitrile"
"C(C1=CC=CC=C1)OC1=CC=C(C=O)C=C1","p-benzyloxybenzaldehyde"
"N(C1=CC=CC=C1)CCC#N","β-anilinopropionitrile"
"O1CCN(CC1)C=C(C#N)CC1=CC=2OCOC2C=C1","β-morpholino-α-piperonylacrylonitrile"
"O1CCN(CC1)CCC#N","β-morpholinopropionitrile"
"C1OC2=C(O1)C=C(C=C2)C=O","piperonaldehyde"
"C(CCCCCCCCCCCCCCCCC)OC(C(C(=O)OCCCCCCCCCCCCCCCCCC)(CC1=CC(=C(C(=C1)C(C)(C)C)O)C)CC1=CC(=C(C(=C1)C(C)(C)C)O)C)=O","bis-(4-hydroxy-3-methyl-5-tert. butylbenzyl) malonic acid distearyl ester"
"OC1=C(C=C(CN(C)C)C=C1C(C)(C)C)C","(4-hydroxy-3-methyl-5-tert. butylbenzyl) dimethylamine"
"C(CCCCCCCCCCCCCCCCC)OC(CC(=O)OCCCCCCCCCCCCCCCCCC)=O","malonic acid distearyl ester"
"OC1(CC=CC1)C(=O)OC","methyl 1-hydroxy-3-cyclopentene-1-carboxylate"
"OC1(CC=CC1)C#N","1-hydroxy-3-cyclopentene-1-carbonitrile"
"OC1(CC=CC1)C(=O)N","1-hydroxy-3-cyclopentene-1-carboxamide"
"BrC1=CC(=C(C(C(=O)O)=C1CCC(C(C(C(C(C1OC(CC1C)(C1OC(C(CC1)(O)CC)C)CC)CC)=O)C)O)C)O)C","5-bromo-3-methyl-6-{7-ethyl-4-hydroxy-3,5-dimethyl-6-oxo-7-[5-ethyl-3-methyl-5-(5-ethyl-5-hydroxy-6-methyl-2-tetrahydropyranyl)-2-tetrahydrofuryl]heptyl} salicylic acid"
"CC[C@H]([C@@H]1[C@H](C[C@@](O1)(CC)[C@H]2CC[C@@]([C@@H](O2)C)(CC)O)C)C(=O)[C@@H](C)[C@H]([C@H](C)CCC3=C(C(=C(C=C3)C)O)C(=O)O)O","x-537a"
"CC1=C(C(C(=O)O)=C(C=C1)CCC(C(C(C(C(C1OC(CC1C)(C1OC(C(CC1)(O)CC)C)CC)CC)O)C)O)C)O","3-methyl-6-{4,6-dihydroxy-3,5-dimethyl-7-ethyl-7-[ 5-ethyl-3-methyl-5-(5-ethyl-5-hydroxy-6-methyl-2-tetrahydropyranyl)-2-tetrahydrofuryl]heptyl} salicylic acid"
"O[NH3+].CC1=C(C(C(=O)[O-])=C(C=C1)CCC(C(C(C(C(C1OC(CC1C)(C1OC(C(CC1)(O)CC)C)CC)CC)=NO)C)O)C)O","(-)-3-methyl-6-(7-ethyl-4-hydroxy-6-hydroxyimino-3,5-dimethyl-7-[5-ethyl-3-methyl-5-(5-ethyl-5-hydroxy-6-methyl-2-tetrahydro-pyranyl)-2-tetrahydrofuryl]heptyl) salicylic acid, hydroxylammonium salt"
"CC1=C(C(C(=O)OC)=C(C=C1)CCC(C(C(C(C(C1OC(CC1C)(C1OC(C(CC1)(O)CC)C)CC)CC)=NO)C)O)C)O","3-methyl-6-{7-ethyl-4-hydroxy-6-hydroxyimino-3,5-dimethyl-7-[5-ethyl-3-methyl-5-(5-ethyl-5-hydroxy-6-methyl-2-tetrahydropyranyl)-2-tetrahydrofuryl]heptyl}salicylic acid, methyl ester"
"CC1=C(C(C(=O)O)=C(C=C1)CCC(C(C(C(C(C1OC(CC1C)(C1OC(C(CC1)(O)CC)C)CC)CC)=NO)C)O)C)O","(-)-3-methyl-6-{7-ethyl-4-hydroxy-6-hydroxyimino-3,5-dimethyl-7-[5-ethyl-3-methyl-5-(5-ethyl-5-hydroxy-6-methyl-2-tetrahydropyranyl)-2-tetrahydrofuryl]heptyl}salicylic acid"
"CC1=C(C(C(=O)OC)=C(C=C1)C(CCCC(C(C(C(C(C1OC(CC1C)(C1OC(C(CC1)(O)CC)C)CC)CC)=O)C)O)C)=O)O","3-methyl-6-{7-ethyl-4-hydroxy-3,5-dimethyl-6-oxo-7-[5-ethyl-3-methyl-5-(5-ethyl-5-hydroxy-6-methyl-2-tetrahydropyranyl)-2-tetrahydrofuryl]heptyl}acetyl salicylic acid, methyl ester"
"CC1=C(C(C(=O)O)=C(C=C1)C(CCCC(C(C(C(C(C1OC(CC1C)(C1OC(C(CC1)(O)CC)C)CC)CC)=O)C)O)C)=O)O","3-methyl-6-{7-ethyl-4-hydroxy-3,5-dimethyl-6-oxo-7-[5-ethyl-3-methyl-5-(5-ethyl-5-hydroxy-6-methyl-2-tetrahydropyranyl)-2-tetrahydrofuryl]heptyl}acetyl salicylic acid"
"CC=1C(=C(C(=O)O)C(=CC1)CCC(C(C(C(C(C1OC(CC1C)(C1OC(C(CC1)(O)CC)C)CC)CC)=O)C)O)C)OC(CC)=O","3-methyl-2-propionyloxy-6-(7-ethyl-4-hydroxy-3,5-dimethyl-6-oxo-7-(5-ethyl-3-methyl-5-(5-ethyl-5-hydroxy-6-methyl-2-tetrahydropyranyl)-2-tetrahydrofuryl)heptyl)benzoic acid"
"C1(=CC=CC=C1)N=NC1=CC(=C(C(C(=O)O)=C1CCC(C(C(C(C(C1OC(CC1C)(C1OC(C(CC1)(O)CC)C)CC)CC)=O)C)O)C)O)C","5-phenylazo-3-methyl-6-{7-ethyl-4-hydroxy-3,5-dimethyl-6-oxo-7-[5-ethyl-3-methyl-5-(5-ethyl-5-hydroxy-6-methyl-2-tetrahydropyranyl)-2-tetrahydrofuryl]heptyl}salicylic acid"
"NC1=CC(=C(C(C(=O)O)=C1CCC(C(C(C(C(C1OC(CC1C)(C1OC(C(CC1)(O)CC)C)CC)CC)=O)C)O)C)O)C","5-amino-3-methyl-6-{7-ethyl-4-hydroxy-3,5-dimethyl-6-oxo-7-[5-ethyl-3-methyl-5-(5-ethyl-5-hydroxy-6-methyl-2-tetrahydropyranyl)-2-tetrahydrofuryl]-heptyl}salicylic acid"
"[N+](=O)([O-])C1=CC(=C(C(C(=O)O)=C1CCC(C(C(C(C(C1OC(CC1C)(C1OC(C(CC1)(O)CC)C)CC)CC)=O)C)O)C)O)C","5-nitro-3-methyl-6-{7-ethyl-4-hydroxy-3,5-dimethyl-6-oxo-7-[5-ethyl-3-methyl-5-(5-ethyl-5-hydroxy-6-methyl-2-tetrahydropyranyl)-2-tetrahydrofuryl]-heptyl}salicylic acid"
"CC1=C(C(C(=O)OC)=C(C=C1)CCC(C(C(C(C(C1OC(CC1C)(C1OC(C(CC1)(O)CC)C)CC)CC)=O)C)O)C)O","3-methyl-6-{7-ethyl-4-hydroxy-3,5-dimethyl-6-oxo-7-[5-ethyl-3-methyl-5-(5-ethyl-5-hydroxy-6-methyl-2-tetrahydropyranyl)-2-tetrahydrofuryl]heptyl}salicylic acid, methyl ester"
"C(C)(=O)NC1=CC(=C(C(C(=O)O)=C1CCC(C(C(C(C(C1OC(CC1C)(C1OC(C(CC1)(O)CC)C)CC)CC)=O)C)O)C)O)C","5-acetamido-3-methyl-6-{7-ethyl-4-hydroxy-3,5-dimethyl-6-oxo-7-[5-ethyl-3-methyl-5-(5-ethyl-5-hydroxy-6-methyl-2-tetrahydropyranyl)-2-tetrahydrofuryl]heptyl}salicylic acid"
"[N+](=[N-])=C1CC(=C(C(C(=O)O)=C1CCC(C(C(C(C(C1OC(CC1C)(C1OC(C(CC1)(O)CC)C)CC)CC)=O)C)O)C)O)C","5-diazo-3-methyl-6-{7-ethyl-4-hydroxy-3,5-dimethyl-6-oxo-7-[5-ethyl-3-methyl-5-(5-ethyl-5-hydroxy-6-methyl-2-tetrahydropyranyl)-2-tetrahydrofuryl]heptyl}salicylic acid"
"ClC1=CC(=C(C(C(=O)O)=C1CCC(C(C(C(C(C1OC(CC1C)(C1OC(C(CC1)(O)CC)C)CC)CC)=O)C)O)C)O)C","5-chloro-3-methyl-6-{7-ethyl-4-hydroxy-3,5-dimethyl-6-oxo-7-[5-ethyl-3-methyl-5-(5-ethyl-5-hydroxy-6-methyl-2-tetrahydropyranyl)-2-tetrahydrofuryl]heptyl}salicylic acid"
"COC(=O)NC(=S)NC1=CC=CC=C1N","methyl 4-(o-aminophenyl)-3-thioallophanate"
"COC(=O)N=C=S","methoxycarbonylisothiocyanate"
"C(CCC)SC=1C=C(C(=O)O)C=C(C1Cl)S(N)(=O)=O","3-butylthio-4-chloro-5-sulfamylbenzoic acid"
"ClC1=C(C=C(C(=O)O)C=C1S(N)(=O)=O)S","4-chloro-3-mercapto-5-sulfamylbenzoic acid"
"C(C1=CC=CC=C1)SC=1C=C(C(=O)O)C=C(C1Cl)S(N)(=O)=O","3-benzylthio-4-chloro-5-sulfamylbenzoic acid"
"C(C1=CC=CC=C1)SC=1C=C(C(=O)OCC)C=C(C1SC1=CC=CC=C1)S(N)(=O)=O","ethyl 3-benzylthio-4-phenylthio-5-sulfamylbenzoate"
"C(C1=CC=CC=C1)SC=1C=C(C(=O)OCC)C=C(C1Cl)S(N)(=O)=O","ethyl 3-benzylthio-4-chloro-5-sulfamylbenzoate"
"C1(=CC=CC=C1)[S-].[Na+]","sodium thiophenolate"
"C(C1=CC=CC=C1)SC=1C=C(C(=O)O)C=C(C1SC1=CC=CC=C1)S(N)(=O)=O","3-benzylthio-4-phenylthio-5-sulfamylbenzoic acid"
"C(C1=CC=CC=C1)S(=O)(=O)C=1C=C(C(=O)O)C=C(C1Cl)S(N)(=O)=O","3-benzylsulfonyl-4-chloro-5-sulfamylbenzoic acid"
"C(CCC)SC=1C=C(C(=O)O)C=C(C1SC1=CC=CC=C1)S(N)(=O)=O","3-butylthio-4-phenylthio-5-sulfamylbenzoic acid"
"C(CCC)SC=1C=C(C(=O)OCC)C=C(C1Cl)S(N)(=O)=O","ethyl 3-butylthio-4-chloro-5-sulfamylbenzoate"
"NC=1C(=C(C=C(C(=O)O)C1)S)OC1=CC=CC=C1","5-amino-3-mercapto-4-phenoxybenzoic acid"
"[N+](=O)([O-])C=1C(=C(C=C(C(=O)O)C1)S(=O)O)OC1=CC=CC=C1","5-nitro-4-phenoxy-3-sulfinobenzoic acid"
"NC=1C(=C(C=C(C(=O)O)C1)S)OC1=CC=C(C=C1)OC","5-amino-4-(p-methoxyphenoxy)-3-mercaptobenzoic acid"
"COC1=CC=C(OC2=C(C=C(C(=O)O)C=C2[N+](=O)[O-])S(=O)O)C=C1","4-(p-methoxyphenoxy)-5-nitro-3-sulfinobenzoic acid"
"[N+](=O)([O-])C=1C(=C(C=C(C(=O)O)C1)S(=O)O)SC1=CC=CC=C1","5-nitro-4-phenylthio-3-sulfinobenzoic acid"
"NC=1C(=C(C=C(C(=O)O)C1)SC(C)CC)OC1=CC=CC=C1","5-amino-3-sec-butylthio-4-phenoxybenzoic acid"
"C(C)(CC)I","sec.-butyl iodide"
"NC=1C(=C(C=C(C(=O)O)C1)SCCCCC)OC1=CC=CC=C1","5-amino-3-n-pentylthio-4-phenoxybenzoic acid"
"C(CCCC)Br","n-pentyl bromide"
"C(C=C)SC=1C=C(C(=O)O)C=C(C1OC1=CC=CC=C1)N","3-allylthio-5-amino-4-phenoxybenzoic acid"
"NC=1C(=C(C=C(C(=O)O)C1)SCC1=CC=CC=C1)OC1=CC=C(C=C1)OC","5-amino-3-benzylthio-4-(p-methoxyphenoxy)benzoic acid"
"NC=1C(=C(C=C(C(=S)O)C1)SCC1=CC=CC=C1)C1=CC=CC=C1","5-amino-3-benzylthio-4-phenylthiobenzoic acid"
"NC=1C(=C(C=C(C(=S)O)C1)S)C1=CC=CC=C1","5-amino-3-mercapto-4-phenylthiobenzoic acid"
"NC=1C(=C(C=C(C(=O)O)C1)SCC1=CSC=C1)OC1=CC=CC=C1","5-amino-4-phenoxy-3-(3-thienylmethylthio)benzoic acid"
"BrCCC1=CSC=C1","3-bromoethylthiophene"
"C(C1=CC=CC=C1)SC=1C=C(C(=O)O)C=C(C1OC1=CC=CC=C1)S(N)(=O)=O","3-benzylthio-4-phenoxy-5-sulfamylbenzoic acid"
"C(C1=CC=CC=C1)SC=1C=C(C(=O)O)C=C(C1OC1=CC=CC=C1)S(=O)(=O)Cl","3-benzylthio-5-chlorosulfonyl-4-phenoxybenzoic acid"
"C(C)SC=1C=C(C(=O)O)C=C(C1OC1=CC=CC=C1)S(N)(=O)=O","3-ethylthio-4-phenoxy-5-sulfamylbenzoic acid"
"ClS(=O)(=O)C=1C(=C(C=C(C(=O)O)C1)SCC)OC1=CC=CC=C1","5-chlorosulfonyl-3-ethylthio-4-phenoxybenzoic acid"
"SC=1C=C(C(=O)O)C=C(C1OC1=CC=CC=C1)S(N)(=O)=O","3-mercapto-4-phenoxy-5-sulfamylbenzoic acid"
"O1C(=CC=C1)CSC=1C=C(C(=O)O)C=C(C1OC1=CC=CC=C1)S(N)(=O)=O","3-(2-furylmethylthio)-4-phenoxy-5-sulfamylbenzoic acid"
"[I-].C[N+](CC1=CC=CO1)(C)C","trimethylfurfurylammonium iodide"
"O(C1=CC=CC=C1)C1=C(C=C(C(=O)O)C=C1S(N)(=O)=O)SCCC1=CC=NC=C1","4-phenoxy-3-(4-pyridylethylthio)-5-sulfamylbenzoic acid"
"C(=C)C1=CC=NC=C1","4-vinylpyridine"
"C(CCC)SC=1C=C(C(=O)OC)C=C(C1OC1=CC=CC=C1)S(N)(=O)=O","methyl 3-n-butylthio-4-phenoxy-5-sulfamylbenzoate"
"C(CCC)SC=1C=C(C(=O)O)C=C(C1OC1=CC=CC=C1)S(N)(=O)=O","3-n-butylthio-4-phenoxy-5-sulfamylbenzoic acid"
"O(C1=CC=CC=C1)C1=C(C=C(C(=O)OC)C=C1S(N)(=O)=O)SCC1=CSC=C1","methyl 4-phenoxy-5-sulfamyl-3-(3-thienylmethylthio)benzoate"
"O(C1=CC=CC=C1)C1=C(C=C(C(=O)O)C=C1S(N)(=O)=O)SCC1=CSC=C1","4-phenoxy-5-sulfamyl-3-(3-thienylmethylthio)benzoic acid"
"C(CCC)SC=1C=C(C(=O)OCC#N)C=C(C1OC1=CC=CC=C1)S(N)(=O)=O","cyanomethyl 3-n-butylthio-4-phenoxy-5-sulfamylbenzoate"
"CC1(OCCO1)CCCC(C)=O","5-(2-methyl-1,3-dioxolan-2-yl)-2-pentanone"
"CC1(OCCO1)CCCC(=O)O","4-(2-methyl-1,3-dioxolan-2-yl)butanoic acid"
"C(C)OC(CC(CCCC1(OCCO1)C)=O)=O","6-(2-methyl-1,3-dioxolan-2-yl)-3-oxo-hexanoic acid ethyl ester"
"P(=O)(O)(O)CNCC(=O)O","n-phosphonomethyl glycine"
"P(=O)(O)(O)CN(CC(=O)O)CC(=O)O","n-(phosphonomethyl) iminodiacetic acid"
"Cl.NC[C@@H]1CC[C@H](CC1)C(=O)O","trans-4-aminomethyl-cyclohexane-1-carboxylic acid hydrochloride"
"C(#N)[C@@H]1CC[C@H](CC1)C(=O)O","trans-4-cyanocyclohexane-1-carboxylic acid"
"NC[C@@H]1CC[C@H](CC1)C(=O)O","trans-4-aminomethylcyclohexane-1-carboxylic acid"
"ClC1=CC=C(C=C1)P(=O)(Cl)Cl","p-chlorophenylphosphonic acid dichloride"
"ClC1=CC=C(C=C1)P(O)(O)=O","p-chlorophenylphosphonic acid"
"C(=O)(Cl)Cl.ClC1=CC=C(C=C1)P(=O)(Cl)Cl","p-chlorophenylphosphonic acid dichloride phosgene"
"C1(=CCCCC1)P(=O)(Cl)Cl","cyclohexene-1-phosphonic acid dichloride"
"C1(=CCCCC1)P(O)(=O)O","cyclohexene-1-phosphonic acid"
"C(=O)(Cl)Cl.C1(=CCCCC1)P(=O)(Cl)Cl","cyclohexene-1-phosphonic acid dichloride phosgene"
"C1=CC(=CC=C1CC2=CC=C(C=C2)N=C=O)N=C=O","4,4'-diphenylmethane diisocyanate"
"O.C(C=C)ONC(CCC)=C1C(CC(CC1=O)(C)C)=O","2-[1-(allyloxyamino)butylidene]-5,5-dimethylcyclohexane-1,3-dione hydrate"
"C(C=C)ONC(CCC)=C1C(CC(CC1=O)(C)C)=O","2-[1-(allyloxyamino)butylidene]-5,5-dimethylcyclohexane -1,3-dione"
