"regular","reason","component","id_reac"
"0","nosmiles","alcohol","US0395202615"
"0","nosmiles","compound ( 1 )","US0395202616"
"0","nosmiles","( XVII )","US039520331"
"0","nosmiles","2,5-dihydro-2,5-di-n-propoxy-2-(3'-carbo-isopropoxypropyl)furan","US039520331"
"0","nosmiles","2,5-dihydro-2,5-diethoxy-2-(7'-carboxy-4'-cis-heptenyl)furan","US039520332"
"0","nosmiles","( XVII )","US039520332"
"0","nosmiles","( XVIII )","US039520332"
"0","nosmiles","furyl","US039520332"
"0","nosmiles","2,5-dihydro-2,5-dialkoxy-2-(carboalkoxyalkyl)furans","US039520332"
"0","nosmiles","aldehydes","US039520332"
"0","nosmiles","( II )","US039520332"
"0","nosmiles","( IV )","US039520332"
"0","nosmiles","complex","US039520371"
"0","nosmiles","15g","US039520411"
"0","nosmiles","5g","US039520411"
"0","nosmiles","product","US039520411"
"0","nosmiles","ice","US039519602"
"0","nosmiles","crude residue","US039520483"
"0","nosmiles","crude residue","US039520484"
"0","nosmiles","crude residue","US039520485"
"0","nosmiles","( 2.0 )","US039520449"
"0","nosmiles","methanethiol ester","US0395204413"
"0","nosmiles","ice","US039520621"
"0","nosmiles","ice water","US039519585"
"0","nosmiles","ice water","US039519586"
"0","nosmiles","ice","US039520674"
"0","nosmiles","β-amino-β-ethoxy-methacrylic acid ether ester","US039520083"
"0","nosmiles","12.3","US039520741"
"0","nosmiles","48.5","US039520741"
"0","nosmiles","solution 22","US039520741"
"0","nosmiles","45","US039520742"
"0","nosmiles","ice water","US039519595"
"0","nosmiles","ice water","US039519596"
"0","nosmiles","ice water","US039519598"
"0","nosmiles","anhydride","US039519598"
"0","nosmiles","acetic ice water NaCl","US039519599"
"0","nosmiles","compound","US0395195911"
"0","nosmiles","ice water","US0395195911"
"0","nosmiles","ice water","US0395195912"
"0","nosmiles","1,3-bis(mesyloxy)-17β-acetoxy-8α-estra","US0395195912"
"0","nosmiles","100-triene","US0395195912"
"0","nosmiles","acetic ice water","US0395195913"
"0","nosmiles","alcohol","US039520931"
"0","nosmiles","aldehyde","US039520931"
"0","nosmiles","ice water","US039521014"
"0","nosmiles","hydrochloride salt","US039521016"
"0","nosmiles","hydrochloride salt","US039521018"
"0","nosmiles","amide","US039521019"
"0","nosmiles","liquid","US039521143"
"0","nosmiles","12.05","US039521044"
"0","nosmiles","45","US039521045"
"0","nosmiles","21.87","US039521046"
"0","nosmiles","23.4","US039521047"
"0","nosmiles","50","US039521049"
"0","nosmiles","38.4","US0395210420"
"0","nosmiles","60","US0395210421"
"0","nosmiles","solution","US039520313"
"0","nosmiles","cuprous iodide","US039520313"
"0","nosmiles","anhydride","US039520319"
"0","nosmiles","solution","US0395203123"
"0","nosmiles","cuprous iodide","US0395203123"
"0","nosmiles","cuprous iodide","US0395203126"
"0","nosmiles","ice","US0395203147"
"0","nosmiles","anhydride","US039531621"
"0","nosmiles","hydroxyl","US039531921"
"0","nosmiles","hydroxyl","US039531921"
"0","nosmiles","aluminum ion","US039531921"
"0","nosmiles","final solution","US039531921"
"0","nosmiles","Al(OH)2","US039531921"
"0","nosmiles","methyl D-xyloside","US039532931"
"0","nosmiles","product","US039533981"
"0","nosmiles","ice","US039533982"
"0","nosmiles","product","US039533983"
"0","nosmiles","product","US039534112"
"0","nosmiles","alkali metal hydroxide","US039534251"
"0","nosmiles","4-carbomethoxy-1-cyclohexanone ethylene ketal[4]","US039534252"
"0","nosmiles","solution","US039534287"
"0","nosmiles","amino acid ester","US039534311"
"0","nosmiles","methyl and ethyl esters","US039534311"
"0","nosmiles","benzene-petrol","US039534291"
"0","nosmiles","cuprous iodide","US0395342922"
"0","nosmiles","resultant solution","US039534391"
"0","nosmiles","104g","US039534423"
"0","nosmiles","115g","US039534423"
"0","nosmiles","6g","US039534423"
"0","nosmiles","ferric chloride","US039534423"
"0","nosmiles","38g","US039534424"
"0","nosmiles","15g","US039534425"
"0","nosmiles","30g","US039534425"
"0","nosmiles","30g","US039534425"
"0","nosmiles","60g","US039534425"
"0","nosmiles","14g","US039534426"
"0","nosmiles","cephalosporin","US039534361"
"0","nosmiles","sulfoxide","US039534364"
"0","nosmiles","sulfoxide","US039534364"
"0","nosmiles","7- and 8-hydroxycarbostyrils","US039534561"
"0","nosmiles","acetonine hydrate","US039534591"
"0","nosmiles","acetonine hydrate","US039534592"
"0","nosmiles","alcohol","US039534612"
"0","nosmiles","ice","US039534601"
"0","nosmiles","dihydrobromide","US039534604"
"0","nosmiles","dihydrobromide","US039534605"
"0","nosmiles","dihydrobromide","US039534606"
"0","nosmiles","1-nitro-2-methylthio-2- 2-((4-bromo-5-imidazolyl)methylthio)ethylamino ethylene","US039534606"
"0","nosmiles","dihydrobromide","US039534607"
"0","nosmiles","dihydrobromide","US039534608"
"0","nosmiles","( ii )","US039534609"
"0","nosmiles","Grignard reagent","US039534631"
"0","nosmiles","Mg","US039534631"
"0","nosmiles","alpha-hydroxy acid","US039534633"
"0","nosmiles","ice water","US039534654"
"0","nosmiles","2,6-di tert.alkyl hydroquinone","US039534021"
"0","nosmiles","α,β-unsaturated organic acid","US039534021"
"0","nosmiles","acid anhydride","US039534021"
"0","nosmiles","product","US039534022"
"0","nosmiles","product","US039534023"
"0","nosmiles","product","US039534025"
"0","nosmiles","product","US039534026"
"0","nosmiles","product","US039534027"
"0","nosmiles","solution","US039534681"
"0","nosmiles","3,4,5,6-tetrahydro-4-phenyl-1-benzazocin-2(H)","US039534693"
"0","nosmiles","amine","US039534771"
"0","nosmiles","ice water","US039534554"
"0","nosmiles","aqueous solution","US039534555"
"0","nosmiles","9-ethoxy","US039534556"
"0","nosmiles","resultant solution","US039534781"
"0","nosmiles","( 2 )","US039534831"
"0","nosmiles","stainless steel","US039534881"
"0","nosmiles","ice","US039534765"
"0","nosmiles","ice water","US0395347623"
"0","nosmiles","stannous chloride dihydrate","US0395347624"
"0","nosmiles","4A","US0395347626"
"0","nosmiles","2.8","US039534921"
"0","nosmiles","ice water","US039534921"
"0","nosmiles","ice water","US039534963"
"0","nosmiles","ice water","US039534969"
"0","nosmiles","hydrochloric acid ice","US0395349616"
"0","nosmiles","2'-acetoxybenzoylchloride","US0395349621"
"0","nosmiles","aqueous solution","US039535021"
"0","nosmiles","ethyl ester","US039535011"
"0","nosmiles","21","US039535013"
"0","nosmiles","Iv","US0395350110"
"0","nosmiles","cuprous chloride","US039534994"
"0","nosmiles","cuprous chloride","US039534999"
"0","nosmiles","ether-benzene","US0395349913"
"0","nosmiles","ice water","US039535132"
"0","nosmiles","ice water","US039535132"
"0","nosmiles","ice","US039535062"
"0","nosmiles","ice","US0395350611"
"0","nosmiles","1-(2-chloro-p-acetophenyl)-2,2-dimethylpropanol","US039535253"
"0","nosmiles","3,6-diacyloxycyclohexene","US039535261"
"0","nosmiles","cuprous chloride","US039535261"
"0","nosmiles","stainless steel","US039535341"
"0","nosmiles","ice hydrochloric acid","US039535001"
"0","nosmiles","polyphosphoric acid","US039535002"
"0","nosmiles","ice water","US039535002"
"0","nosmiles","polyphosphoric acid","US0395350012"
"0","nosmiles","polyphosphoric acid","US0395350012"
"0","nosmiles","polyphosphoric acid","US0395350013"
"0","nosmiles","solution","US0395350015"
"0","nosmiles","chromic anhydride","US0395350025"
"0","nosmiles","chromic anhydride","US0395350028"
"0","nosmiles","alcohol","US039535811"
"0","nosmiles","solution","US039535451"
"0","nosmiles","aqueous solution","US039535971"
"0","nosmiles","oil","US039535952"
"0","nosmiles","oil","US039535953"
"0","nosmiles","2-methallythio-5-trifluoromethylbenzoic acid","US039535956"
"0","nosmiles","2-allythio-5-trifluoromethylbenzoic acid","US039535956"
"0","nosmiles","( I )","US039535961"
"0","nosmiles","ice water","US039535961"
"0","nosmiles","product","US039535962"
"0","nosmiles","( IX )","US039535965"
"0","nosmiles","( II )","US039535968"
"0","nosmiles","ice","US039536064"
"0","nosmiles","amine","US039536066"
"0","nosmiles","solution","US039536041"
"0","nosmiles","alcohol","US039536046"
"0","nosmiles","alcohol","US039536048"
"0","nosmiles","solution","US0395360413"
"0","nosmiles","solution","US0395360416"
"0","nosmiles","solution","US0395360417"
"0","nosmiles","solution","US0395360420"
"0","nosmiles","solution","US0395360422"
"0","nosmiles","solution","US0395360424"
"0","nosmiles","resultant solution","US0395360425"
"0","nosmiles","solution","US0395360426"
"0","nosmiles","solution","US0395360428"
"0","nosmiles","solution","US0395360432"
"0","nosmiles","solution","US0395360434"
"0","nosmiles","Amino acid","US039534166"
"0","nosmiles","Amino acid","US039534167"
"0","nosmiles","Z-Ala-ONSu","US039534153"
"0","nosmiles","N-propylol N'-lauryl ethylenediamine","US039544361"
"0","nosmiles","reddish solid","US039544381"
"0","nosmiles","resultant mixture","US039544384"
"0","nosmiles","sulfonamide","US039544761"
"0","nosmiles","resinous yellow product","US039544762"
"0","nosmiles","white solid","US039545851"
"0","nosmiles","Sulfones","US039547071"
"0","nosmiles","Alkanes","US039547071"
"0","nosmiles","Alkenes","US039547071"
"0","nosmiles","Lactones","US039547071"
"0","nosmiles","acetyl hydrazide","US039547287"
"0","nosmiles","red phosphorus","US039547302"
"0","nosmiles","SO2Cl2","US039547303"
"0","nosmiles","red phosphorus","US039547304"
"0","nosmiles","above-named product","US039547531"
"0","nosmiles","above-named product","US039547532"
"0","nosmiles","yellow crystals","US039547533"
"0","nosmiles","above-named product","US039547534"
"0","nosmiles","above-named product","US039547535"
"0","nosmiles","above-named product","US039547536"
"0","nosmiles","1g","US039547537"
"0","nosmiles","16","US039547563"
"0","nosmiles","solution","US039547631"
"0","nosmiles","solution","US039547632"
"0","nosmiles","di-O-(p-chloro phenoxy isobutyrate)","US039547672"
"0","nosmiles","mixture","US039547711"
"0","nosmiles","21","US039547692"
"0","nosmiles","dimethanesulfonate","US039547694"
"0","nosmiles","(1951)]and","US039547343"
"0","nosmiles","ester","US039547345"
"0","nosmiles","ice water","US039547644"
"0","nosmiles","ice water","US039547648"
"0","nosmiles","21","US0395476415"
"0","nosmiles","ice water","US0395476417"
"0","nosmiles","tetra-n-butyl-ortho-titanate","US039547792"
"0","nosmiles","reddish solid","US039547881"
"0","nosmiles","Example 8 ( g )","US039547547"
"0","nosmiles","3-chloro","US039547549"
"0","nosmiles","Example 8 ( g )","US039547549"
"0","nosmiles","Example 8 ( g )","US0395475410"
"0","nosmiles","Example 8 ( g )","US0395475411"
"0","nosmiles","Example 8 ( g )","US0395475413"
"0","nosmiles","crude base","US0395475418"
"0","nosmiles","crude base","US0395475418"
"0","nosmiles","Example 8 ( g )","US0395475422"
"0","nosmiles","Example 8 ( g )","US0395475424"
"0","nosmiles","Example 8 ( g )","US0395475426"
"0","nosmiles","Example 8 ( g )","US0395475427"
"0","nosmiles","Example 8 ( g )","US0395475432"
"0","nosmiles","crude product","US0395475432"
"0","nosmiles","Example 41 ( b )","US0395475433"
"0","nosmiles","ligroin","US0395475433"
"0","nosmiles","Example 41 ( a )","US0395475434"
"0","nosmiles","Example 41 ( b )","US0395475435"
"0","nosmiles","Example 41 ( b )","US0395475435"
"0","nosmiles","pyrrolidine-enamine","US039547943"
"0","nosmiles","FeNH4 (SO4)2","US039547896"
"0","nosmiles","NaIO4","US039547899"
"0","nosmiles","NaIO4","US0395478911"
"0","nosmiles","FeCl3","US039547951"
"0","nosmiles","acidic aqueous solution","US039547951"
"0","nosmiles","1-aryl-2-nitropropenes","US039547932"
"0","nosmiles","( 6 )","US039547932"
"0","nosmiles","ice","US039547932"
"0","nosmiles","pyrroles","US039547991"
"0","nosmiles","potassium t-butylate","US039548012"
"0","nosmiles","190","US039548041"
"0","nosmiles","400","US039548042"
"0","nosmiles","200","US039548044"
"0","nosmiles","azasulfonium bromide salt","US039547971"
"0","nosmiles","chlorodialkylsulfonium chlorides","US039547971"
"0","nosmiles","alkali metal salt","US039548101"
"0","nosmiles","anhydride","US039548102"
"0","nosmiles","enol","US039548061"
"0","nosmiles","2-bromomethyl-substituted methyl ester","US039548061"
"0","nosmiles","monomethyl ester","US039548161"
"0","nosmiles","desired compound","US039548111"
"0","nosmiles","resultant mixture","US039548112"
"0","nosmiles","( a )","US039548117"
"0","nosmiles","( a )","US039548118"
"0","nosmiles","2-i-propyl-7-(p-fluorobenzyl)imidazo[2,1b]thiazolium chloride","US039547842"
"0","nosmiles","3-adamantyl-6-phenyl-7-(m-trifluorobenzyl)imidazo[2,1-b]thiazolium bromide","US039547842"
"0","nosmiles","ice water","US039548131"
"0","nosmiles","ice water","US039548132"
"0","nosmiles","monopyridinium","US039548092"
"0","nosmiles","three","US039548341"
"0","nosmiles","Example 1 ( a )","US039548344"
"0","nosmiles","3-L","US039548346"
"0","nosmiles","ice","US039548347"
"0","nosmiles","0.5-L","US039548348"
"0","nosmiles","methanolic solution","US0395483410"
"0","nosmiles","dithioallophanimidate ester","US039548371"
"0","nosmiles","( 1 )","US039548371"
"0","nosmiles","sulfate salt","US039548371"
"0","nosmiles","400","US039548372"
"0","nosmiles","16","US039548373"
"0","nosmiles","crude product","US039548381"
"0","nosmiles","alcoholate","US039548431"
"0","nosmiles","resultant mixture","US039548441"
"0","nosmiles","30","US039548442"
"0","nosmiles","12","US039548442"
"0","nosmiles","resultant mixture","US039548442"
"0","nosmiles","resultant mixture","US039548443"
"0","nosmiles","26","US039548444"
"0","nosmiles","resultant mixture","US039548444"
"0","nosmiles","6-fluoro-2-methyl-4-(4'-methylsulfinylphenyl indanone)","US039548522"
"0","nosmiles","product","US039548525"
"0","nosmiles","zinc amalgam","US039548525"
"0","nosmiles","crude product","US039548651"
"0","nosmiles","0f","US039548654"
"0","nosmiles","CH3C6H4PCl2","US039548593"
"0","nosmiles","α- and β-naphthylphosphine dichloride","US039548593"
"0","nosmiles","6-deoxy-6-demethyl-6-methylene-5-hydroxytetracycline hydrochloride","US039548621"
"0","nosmiles","ice water","US039548751"
"0","nosmiles","ice water","US039548752"
"0","nosmiles","product","US039548754"
"0","nosmiles","products","US039548771"
"0","nosmiles","salt","US039548714"
"0","nosmiles","31P","US039548601"
"0","nosmiles","31P","US039548603"
"0","nosmiles","ortho- and para-nitrophenol","US039548922"
"0","nosmiles","morpholine enamine","US039548901"
"0","nosmiles","other cyclic materials","US039548901"
"0","nosmiles","TEA","US039548941"
"0","nosmiles","sec-butyllithium TEA","US039548941"
"0","nosmiles","desired compound","US039548685"
"0","nosmiles","acid","US039548891"
"0","nosmiles","acid","US039548892"
"0","nosmiles","acid","US039548893"
"0","nosmiles","mercaptan","US039549132"
"0","nosmiles","cupric bromide","US039549832"
"0","nosmiles","cupric bromide","US039549841"
"0","nosmiles","cupric bromide","US039549811"
"0","nosmiles","polyoxy ethylene triglyceride","US039549961"
"0","nosmiles","solution","US039549961"
"0","nosmiles","polyethylene glycol","US039549961"
"0","nosmiles","mercuric oxide","US039549951"
"0","nosmiles","ether-methanol","US039549951"
"0","nosmiles","resultant solution","US039549827"
"0","nosmiles","azido","US039549829"
"0","nosmiles","amber-colored liquid","US039550411"
"0","nosmiles","acetal","US039559972"
"0","nosmiles","solvent C","US039561121"
"0","nosmiles","solvent B","US039561121"
"0","nosmiles","II","US039561121"
"0","nosmiles","amber-colored liquid","US039562161"
"0","nosmiles","reaction product","US039562211"
"0","nosmiles","hydrate","US039562794"
"0","nosmiles","Example I","US039562695"
"0","nosmiles","Example I","US039562696"
"0","nosmiles","Example I","US039562697"
"0","nosmiles","4-A","US039562774"
"0","nosmiles","ammonium salt","US039562991"
"0","nosmiles","ethyl ester","US039562951"
"0","nosmiles","ethyl ester","US039562951"
"0","nosmiles","ethyl ester","US039562952"
"0","nosmiles","ethyl ester","US039562952"
"0","nosmiles","ethyl ester","US039562953"
"0","nosmiles","ethyl ester","US039562953"
"0","nosmiles","ethyl ester","US039562954"
"0","nosmiles","ethyl ester","US039562954"
"0","nosmiles","ethyl ester","US039562955"
"0","nosmiles","carboxylic acid morpholide","US039562956"
"0","nosmiles","ethyl ester","US039562957"
"0","nosmiles","ethyl ester","US039562958"
"0","nosmiles","ethyl ester","US039562958"
"0","nosmiles","methyl ester","US039562959"
"0","nosmiles","methyl ester","US039562959"
"0","nosmiles","methyl ester","US0395629510"
"0","nosmiles","methyl ester","US0395629510"
"0","nosmiles","hydrobromide salt","US039563031"
"0","nosmiles","[(5H-dibenzo[b,e][1,4]diazepin-11-yl)amio]acetaldehyde dimethyl acetal","US039562972"
"0","nosmiles","aminopropionaldehyde acetal","US039562974"
"0","nosmiles","hexane-1',6'","US039563103"
"0","nosmiles","106.1","US0395631015"
"0","nosmiles","solution","US039563142"
"0","nosmiles","77g","US039563281"
"0","nosmiles","ice water","US039563281"
"0","nosmiles","alcohol","US039563232"
"0","nosmiles","β-dimethylaminoveratralnitrile","US039563271"
"0","nosmiles","β-ethoxyveratralnitrile","US039563271"
"0","nosmiles","ice water","US039563272"
"0","nosmiles","ice water","US039563273"
"0","nosmiles","3-(2-pyridyl)-5-isozazoleethanol","US039563431"
"0","nosmiles","ice water","US039563441"
"0","nosmiles","ice","US039563441"
"0","nosmiles","ice water","US039563392"
"0","nosmiles","product","US039563541"
"0","nosmiles","374.7","US039563572"
"0","nosmiles","2-methylol","US039563611"
"0","nosmiles","methyl ester","US039563471"
