"source","target","role"
"ClC1=CC=C(C=C1)C1(C(=C(C(O1)=O)OCC1=CC=CC=C1)O)C","US06262073B112","reactant"
"OC=1C(OC(C1O)(C1=CC=CC=C1)C)=O","US06262073B112","reactant"
"C(CC)[Mg]Br","US06262073B113","reactant"
"C1(=CC=CC=C1)C1=CC=C(C(=O)C(=O)OCC)C=C1","US06262073B113","reactant"
"OC=1C(OC(C1O)(C1=CC=CC=C1)C)=O","US06262073B113","reactant"
"C(Cl)(Cl)Cl","US06262073B113","reactant"
"C1(=CC=C(C=C1)C1(C(=C(C(O1)=O)OCC1=CC=CC=C1)O)CCC)C1=CC=CC=C1","US06262073B114","reactant"
"OC=1C(OC(C1O)(C1=CC=CC=C1)C)=O","US06262073B114","reactant"
"C1(=CC=C(C=C1)C1(C(=C(C(O1)=O)OCC1=CC=CC=C1)O)CC(C)C)C1=CC=CC=C1","US06262073B115","reactant"
"OC=1C(OC(C1O)(C1=CC=CC=C1)C)=O","US06262073B115","reactant"
"C1(=CC=CC=C1)[Mg]Br","US06262073B116","reactant"
"C1(=CC=CC=C1)C1=CC=C(C(=O)C(=O)OCC)C=C1","US06262073B116","reactant"
"OC=1C(OC(C1O)(C1=CC=CC=C1)C)=O","US06262073B116","reactant"
"C1(=CC=C(C=C1)C1(C(=C(C(O1)=O)OCC1=CC=CC=C1)O)C1=CC=CC=C1)C1=CC=CC=C1","US06262073B117","reactant"
"OC=1C(OC(C1O)(C1=CC=CC=C1)C)=O","US06262073B117","reactant"
"C1(=CC=CC=C1)[Mg]Br","US06262073B118","reactant"
"C(C1=CC=CC=C1)(=O)C(=O)OCC","US06262073B118","reactant"
"OC=1C(OC(C1O)(C1=CC=CC=C1)C)=O","US06262073B118","reactant"
"C1(=CC=CC=C1)C1(C(=C(C(O1)=O)OCC1=CC=CC=C1)O)C1=CC=CC=C1","US06262073B119","reactant"
"OC=1C(OC(C1O)(C1=CC=CC=C1)C)=O","US06262073B119","reactant"
"C(CC)[Mg]Br","US06262073B120","reactant"
"C(C(C)C)C1=CC=C(C(=O)C(=O)OCC)C=C1","US06262073B120","reactant"
"OC=1C(OC(C1O)(C1=CC=CC=C1)C)=O","US06262073B120","reactant"
"OC1=C(C(OC1(CCC)C1=CC=C(C=C1)CC(C)C)=O)OCC1=CC=CC=C1","US06262073B121","reactant"
"OC=1C(OC(C1O)(C1=CC=CC=C1)C)=O","US06262073B121","reactant"
"C1(=CC=CC=C1)[Mg]Br","US06262073B122","reactant"
"C(C(C)C)C1=CC=C(C(=O)C(=O)OCC)C=C1","US06262073B122","reactant"
"OC=1C(OC(C1O)(C1=CC=CC=C1)C)=O","US06262073B122","reactant"
"C1(=CC=C(C=C1)C(C(=O)OCC)(C)O)C1=CC=CC=C1","US06262073B125","reactant"
"[OH-].[Na+]","US06262073B125","reactant"
"C1(=CC=C(C=C1)[C@](C(=O)OC)(C)O)C1=CC=CC=C1","US06262073B126","reactant"
"C(C1=CC=CC=C1)OCC(=O)Cl","US06262073B126","reactant"
"C1(=CC=C(C=C1)[C@]1(C(=C(C(O1)=O)O)O)C)C1=CC=CC=C1","US06262073B128","reactant"
"C(C(C)C)C1=CC=C(C(=O)C(=O)OCC)C=C1","US06262073B128","reactant"
"C1=CC=C(C=C1)[C@H](CO)N","US06262073B128","reactant"
"C(C(C)C)C1=CC=C(C=C1)[C@H](C(=O)OC)C","US06262073B128","reactant"
"C1(=CC=C(C=C1)[C@@]1(C(=C(C(O1)=O)O)O)C)C1=CC=CC=C1","US06262073B129","reactant"
"C(C(C)C)C1=CC=C(C(=O)C(=O)OCC)C=C1","US06262073B129","reactant"
"C1=CC=C(C=C1)[C@@H](CO)N","US06262073B129","reactant"
"C(C(C)C)C1=CC=C(C=C1)[C@@H](C(=O)OC)C","US06262073B129","reactant"
"C(CC#C)C1C(=C(C(O1)=O)O)O","US06262073B133","reactant"
"IC1=CC2=CC=CC=C2C=C1","US06262073B133","reactant"
"OC=1C(OC(C1O)CCC#CC1=CC=CC=C1)=O","US06262073B133","reactant"
"N1=CC=CC2=CC=CC=C12","US06262073B134","reactant"
"OC=1C(OC(C1O)CCC#CC1=CC=CC=C1)=O","US06262073B134","reactant"
"BrC1=CC=C(C=2C=CC=NC12)C(=O)O","US06262074B11","reactant"
"C(C)N1N=CC=C1O","US06262074B11","reactant"
"C1(CCCCC1)N=C=NC1CCCCC1","US06262074B11","reactant"
"CC(C#N)(O)C","US06262074B11","reactant"
"C([O-])([O-])=O.[Na+].[Na+]","US06262074B11","reactant"
"CC1=CC=C(C=2C=CC=NC12)C(=O)Cl","US06262074B12","reactant"
"OC1=CC=NN1C","US06262074B12","reactant"
"C(C)N(CC)CC","US06262074B12","reactant"
"ClC=1C=CC(=C2C=CC=NC12)C(=O)C=1C=NN(C1O)CC","US06262074B13","reactant"
"C(C)N(CC)CC","US06262074B13","reactant"
"ClC1=CC=C(C=C1)S(=O)(=O)Cl","US06262074B13","reactant"
"C([O-])([O-])=O.[Na+].[Na+]","US06262074B13","reactant"
"FC1=C(C=C(C(=O)O)C=C1)[N+](=O)[O-]","US06262074B14","reactant"
"C[O-].[Na+]","US06262074B14","reactant"
"C[S-].[Na+]","US06262074B14","reactant"
"O","US06262074B14","reactant"
"[N+](=O)([O-])C=1C=C(C(=O)O)C=CC1S(=O)(=O)C","US06262074B15","reactant"
"[H][H]","US06262074B15","reactant"
"S(O)(O)(=O)=O","US06262074B16","reactant"
"NC=1C=C(C(=O)O)C=CC1S(=O)(=O)C","US06262074B16","reactant"
"[I-].[Na+]","US06262074B16","reactant"
"OCC(O)CO","US06262074B16","reactant"
"BrC=1C=CC(=C2C=CC=NC12)[N+](=O)[O-]","US06262074B17","reactant"
"Cl","US06262074B18","reactant"
"NC1=C2C=CC=NC2=C(C=C1)Br","US06262074B18","reactant"
"N(=O)[O-].[Na+]","US06262074B18","reactant"
"NC(=O)N","US06262074B18","reactant"
"C1(=CC=CC=C1)C.[Cu]C#N","US06262074B18","reactant"
"N","US06262074B18","reactant"
"[C-]#N.[Na+]","US06262074B18","reactant"
"CC=1C=C2C=CC=NC2=CC1","US06262074B19","reactant"
"S(O)(O)(=O)=O","US06262074B19","reactant"
"[N+](=O)(O)[O-]","US06262074B19","reactant"
"[OH-].[Na+]","US06262074B19","reactant"
"BrC=1C=CC(=C2C=CC=NC12)[N+](=O)[O-]","US06262074B110","reactant"
"[Cu]C#N","US06262074B110","reactant"
"C(Cl)Cl","US06262074B110","reactant"
"NC=1C=C(C(=O)O)C=CC1","US06262074B111","reactant"
"[OH-].[Na+]","US06262074B111","reactant"
"C(C=C)#N","US06262074B111","reactant"
"C(C)(=O)O","US06262074B111","reactant"
"C(#N)CCNC=1C=C(C(=O)O)C=CC1","US06262074B112","reactant"
"[OH-].[Na+]","US06262074B112","reactant"
"Cl","US06262074B112","reactant"
"O","US06262074B112","reactant"
"N1CCC(C2=CC=C(C=C12)C(=O)O)=O","US06262074B113","reactant"
"C(C)(=O)OC(C)=O","US06262074B113","reactant"
"CC1=CC=C(C=2C=CC=NC12)C(=O)O","US06262074B114","reactant"
"[H][H]","US06262074B114","reactant"
"C(#N)[BH3-].[Na+]","US06262074B115","reactant"
"CC1=CC=C(C=2CCCNC12)C(=O)O","US06262074B115","reactant"
"C=O","US06262074B115","reactant"
"[OH-].[Na+]","US06262074B115","reactant"
"NCCCCCC(=O)O","US06262080B11","reactant"
"C([O-])([O-])=O.[Na+].[Na+]","US06262080B11","reactant"
"C(=O)(OCC)N1C(C=2C(C1=O)=CC=CC2)=O","US06262080B11","reactant"
"COC=1C=CC2=C(NC(=N2)[S@@](=O)CC2=NC=C(C(=C2C)OC)C)C1","US06262085B11","reactant"
"[OH-].[Na+]","US06262085B11","reactant"
"C1(=CC=CC=C1)C","US06262085B11","reactant"
"[Na].COC=1C=CC2=C(NC(=N2)S(=O)CC2=NC=C(C(=C2C)OC)C)C1","US06262085B11","reactant"
"[Na].COC=1C=CC2=C(NC(=N2)S(=O)CC2=NC=C(C(=C2C)OC)C)C1","US06262085B12","reactant"
"[Cl-].[Mg+2].[Cl-]","US06262085B12","reactant"
"[Cl-].[Mg+2].[Cl-]","US06262085B12","reactant"
"COC=1C=CC2=C(NC(=N2)[S@@](=O)CC2=NC=C(C(=C2C)OC)C)C1","US06262086B12","reactant"
"COC=1C=CC2=C(NC(=N2)[S@@](=O)CC2=NC=C(C(=C2C)OC)C)C1","US06262086B12","reactant"
"C(C)O","US06262086B13","reactant"
"COC=1C=CC2=C(NC(=N2)S(=O)CC2=NC=C(C(=C2C)OC)C)C1","US06262086B13","reactant"
"COC1=CC2=C(NC(=N2)S(=O)CC2=NC=C(C(=C2C)OC)C)C=C1","US06262086B13","reactant"
"COC=1C=CC2=C(NC(=N2)[S@@](=O)CC2=NC=C(C(=C2C)OC)C)C1","US06262086B14","reactant"
"[OH-].[Na+]","US06262086B14","reactant"
"C1(=CC=CC=C1)C","US06262086B14","reactant"
"[Na].COC=1C=CC2=C(NC(=N2)S(=O)CC2=NC=C(C(=C2C)OC)C)C1","US06262086B14","reactant"
"[Na].COC=1C=CC2=C(NC(=N2)S(=O)CC2=NC=C(C(=C2C)OC)C)C1","US06262086B15","reactant"
"[Cl-].[Mg+2].[Cl-]","US06262086B15","reactant"
"[Cl-].[Mg+2].[Cl-]","US06262086B15","reactant"
"COC=1C=CC2=C(NC(=N2)[S@@](=O)CC2=NC=C(C(=C2C)OC)C)C1","US06262086B16","reactant"
"[OH-].[NH4+]","US06262086B16","reactant"
"COC=1C=CC2=C(NC(=N2)[S@@](=O)CC2=NC=C(C(=C2C)OC)C)C1","US06262086B16","reactant"
"FC1=C(C(=C(C(=N1)F)F)F)F","US06262088B11","reactant"
"CC1(OCC(O1)CO)C","US06262088B11","reactant"
"C(=O)([O-])[O-].[Cs+].[Cs+]","US06262088B11","reactant"
"FC1=NC(=C(C(=C1F)OCC1OC(OC1)(C)C)F)F","US06262088B12","reactant"
"C(=O)([O-])[O-].[Cs+].[Cs+]","US06262088B12","reactant"
"OC=1C=C(C#N)C=CC1OCC1=CC=CC=C1","US06262088B12","reactant"
"FC=1C(=NC(=C(C1OCC1OC(OC1)(C)C)F)F)OC=1C=C(C#N)C=CC1OCC1=CC=CC=C1","US06262088B13","reactant"
"C(=O)([O-])[O-].[Cs+].[Cs+]","US06262088B13","reactant"
"OC=1C=C(C=CC1)C=1N(CCN1)C","US06262088B13","reactant"
"[H-].[H-].[H-].[H-].[Li+].[Al+3]","US06262087B11","reactant"
"[Al+3].[Cl-].[Cl-].[Cl-]","US06262087B11","reactant"
"C1(CCC2=CC=CC=C12)C(=O)O","US06262087B11","reactant"
"BrC1=CC=C2CCC(C2=C1)CO","US06262087B12","reactant"
"C(#N)[Cu]","US06262087B12","reactant"
"[C-]#N.[Na+]","US06262087B12","reactant"
"C(#N)[Cu]","US06262087B12","reactant"
"C(#N)C1=CC=C2CCC(C2=C1)CO","US06262087B13","reactant"
"C(C)N(CC)CC","US06262087B13","reactant"
"CS(=O)(=O)Cl","US06262087B13","reactant"
"O","US06262087B13","reactant"
"C1(CCC2=CC=CC=C12)C(=O)Cl","US06262087B14","reactant"
"N1CCC(=CC1)C1=CNC2=CC=CC=C12","US06262087B14","reactant"
"C(C)N(CC)CC","US06262087B14","reactant"
"[NH4+].[OH-]","US06262087B14","reactant"
"[H-].[H-].[H-].[H-].[Li+].[Al+3]","US06262087B15","reactant"
"C1(CCC2=CC=CC=C12)C(=O)N1CCC(=CC1)C1=CNC2=CC=CC=C12","US06262087B15","reactant"
"C1C(CC2=CC=CC=C12)(C(=O)O)C(=O)O","US06262087B16","reactant"
"Cl","US06262087B16","reactant"
"CCOCC","US06262087B16","reactant"
"C1C(CC2=CC=CC=C12)C(=O)O","US06262087B17","reactant"
"N1CCC(=CC1)C1=CNC2=CC=CC=C12","US06262087B17","reactant"
"C1C(CC2=CC=CC=C12)C(=O)O","US06262087B18","reactant"
"ClC1=CC=C2C(=CNC2=C1Cl)C=1CCNCC1","US06262087B18","reactant"
"C=1(C(=CC=CC1)C=O)C","US06262087B19","reactant"
"C(#N)CC(=O)OCC","US06262087B19","reactant"
"N1CCCCC1","US06262087B19","reactant"
"[C-]#N.[Na+]","US06262087B19","reactant"
"Cl","US06262087B19","reactant"
"CC1=CC=CC2=C1C(CC2=O)C(=O)O","US06262087B110","reactant"
"C(C)[SiH](CC)CC","US06262087B110","reactant"
"C1=CNC=2C=CC3=C(C12)C(CC3)C(=O)O","US06262087B111","reactant"
"ClC1=CC=C2C(=CNC2=C1)C=1CCNCC1","US06262087B111","reactant"
"C1(CCCCC1)N=C=NC1CCCCC1","US06262087B111","reactant"
"C1C(CC2=CC=CC=C12)C(=O)O","US06262087B112","reactant"
"S(O)(O)(=O)=O","US06262087B112","reactant"
"[N+](=O)(O)[O-]","US06262087B112","reactant"
"S(O)(O)(=O)=O","US06262087B112","reactant"
"C(C)(=O)N1CC(C2=CC=CC=C12)CCS(=O)(=O)C","US06262087B114","reactant"
"BrBr","US06262087B114","reactant"
"ClC=1C=CC=C2C(=CNC12)C1CCN(CC1)CC1CC2=CC=CC=C2C1","US06262087B116","reactant"
"C(C(=O)[O-])(=O)[O-]","US06262087B116","reactant"
"C(C(=O)[O-])(=O)[O-]","US06262087B116","reactant"
"C1C(CC2=CC=CC=C12)CCO","US06262087B117","reactant"
"N1C=NC=C1","US06262087B117","reactant"
"C1(=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1","US06262087B117","reactant"
"[I-]","US06262087B117","reactant"
"N1(CCNCC1)C1=C2C=CNC2=CC=C1","US06262087B118","reactant"
"ICCC1CC2=CC=CC=C2C1","US06262087B118","reactant"
"C(C(C)C)C(=O)C","US06262087B118","reactant"
"ClC=1C=C2C=CN(C2=CC1)C1=CC=NC=C1","US06262087B119","reactant"
"ICCC1CC2=CC=CC=C2C1","US06262087B119","reactant"
"ClC1=CC=C2C(=CNC2=C1)C=1CCN(CC1)CCC1CNC2=CC=CC=C12","US06262087B121","reactant"
"C(C(=O)[O-])(=O)[O-]","US06262087B121","reactant"
"CN=C=O","US06262087B121","reactant"
"CC1=C(C=CC=C1C)O","US06262087B122","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06262087B122","reactant"
"BrC(C)C","US06262087B122","reactant"
"CC(C)OC1=C2CC(CC2=CC=C1)(C(=O)OCC)C(=O)OCC","US06262087B123","reactant"
"CC(C)OC1=C2CC(CC2=CC=C1)(C(=O)O)C(=O)O","US06262087B124","reactant"
"Cl","US06262087B124","reactant"
"ClC1=CC=C2C(=CNC2=C1)C=1CCN(CC1)CCC(=O)N1CCC2=CC=CC=C12","US06262087B125","reactant"
"[H-].[H-].[H-].[H-].[Li+].[Al+3]","US06262087B125","reactant"
"C(CC)C1=CC=C(C(=O)O)C=C1","US06262040B11","reactant"
"[N+](=O)(O)[O-]","US06262040B11","reactant"
"COC(=O)C1=CC=C2C=NN(C2=C1)C1CCCC1","US06262040B13","reactant"
"[OH-].[Na+]","US06262040B13","reactant"
"COC(=O)C=1C=CC2=CN(N=C2C1)C1CCCC1","US06262040B14","reactant"
"[OH-].[Na+]","US06262040B14","reactant"
"C(CC)C1=CC=C(C(=O)O)C=C1","US06262040B15","reactant"
"[N+](=O)(O)[O-]","US06262040B15","reactant"
"[N+](=O)([O-])C=1C=C(C(=O)O)C=CC1CCC","US06262040B16","reactant"
"O","US06262040B16","reactant"
"[K+].[Br-]","US06262040B16","reactant"
"N","US06262040B16","reactant"
"S(=O)(Cl)Cl","US06262040B19","reactant"
"C1(CCCC1)N1N=C(C2=CC=C(C=C12)C(=O)O)CC","US06262040B19","reactant"
"NC1=CC=CC=C1","US06262040B19","reactant"
"C(C)N(CC)CC","US06262040B19","reactant"
"C1(CCCC1)N1N=C(C2=CC=C(C=C12)C(=O)O)CC","US06262040B110","reactant"
"COC(C1=CC=C(C=C1)N)=O","US06262040B110","reactant"
"C1(CCCC1)N1N=C(C2=CC=C(C=C12)C(=O)O)CC","US06262040B111","reactant"
"ClC=1C=C(N)C=CC1","US06262040B111","reactant"
"C1(CCCC1)N1N=C(C2=CC=C(C=C12)C(=O)Cl)CC","US06262040B112","reactant"
"C(C)N(CC)CC","US06262040B112","reactant"
"COC1=CC(=CC=C1)N","US06262040B112","reactant"
"S(=O)(Cl)Cl","US06262040B113","reactant"
"C1(CCCC1)N1N=C(C2=CC=C(C=C12)C(=O)O)CC","US06262040B113","reactant"
"CN(C)C=O","US06262040B113","reactant"
"NC1=CC=NC=C1","US06262040B113","reactant"
"C1(CCCC1)N1N=C(C2=CC=C(C=C12)C(=O)Cl)CC","US06262040B114","reactant"
"NC=1C=NC=CC1","US06262040B114","reactant"
"C1(CCCC1)N1N=C(C2=CC=C(C=C12)C(=O)Cl)CC","US06262040B115","reactant"
"NC1=NC=CC=C1","US06262040B115","reactant"
"C1(CCCC1)N1N=C(C2=CC=C(C=C12)C(=O)Cl)CC","US06262040B116","reactant"
"NCC1=CC=NC=C1","US06262040B116","reactant"
"C1(CCCC1)N1N=C(C2=CC=C(C=C12)C(=O)Cl)CC","US06262040B117","reactant"
"NCCC1=CC=NC=C1","US06262040B117","reactant"
"C1(CCCC1)N1N=C(C2=CC=C(C=C12)C(=O)Cl)CC","US06262040B118","reactant"
"NC1=C2C=CC=NC2=CC=C1","US06262040B118","reactant"
"COC(C1=CC=C(C=C1)NC(=O)C1=CC=C2C(=NN(C2=C1)C1CCCC1)CC)=O","US06262040B119","reactant"
"[OH-].[Na+]","US06262040B119","reactant"
"Cl.CN(CCCN=C=NCC)C","US06262040B120","reactant"
"C1(CCCC1)N1N=C(C2=CC=C(C=C12)C(=O)NC1=CC=C(C(=O)O)C=C1)CC","US06262040B120","reactant"
"Cl.C(C1=CC=CC=C1)ON","US06262040B120","reactant"
"O.ON1N=NC2=C1C=CC=C2","US06262040B120","reactant"
"C(C)N(CC)CC","US06262040B120","reactant"
"C(C1=CC=CC=C1)ONC(=O)C1=CC=C(C=C1)NC(=O)C1=CC=C2C(=NN(C2=C1)C1CCCC1)CC","US06262040B121","reactant"
"COC(=O)C1=CC=C2C(=NNC2=C1)CC","US06262040B122","reactant"
"C1(CCC1)Br","US06262040B122","reactant"
"COC(=O)C1=CC=C2C(=NNC2=C1)CC","US06262040B123","reactant"
"BrC(C)C","US06262040B123","reactant"
"COC(=O)C1=CC=C2C(=NNC2=C1)CC","US06262040B124","reactant"
"BrC1C=CCCC1","US06262040B124","reactant"
"COC(=O)C1=CC=C2C(=NNC2=C1)CC","US06262040B125","reactant"
"C1(=CC=CC=C1)CCCCOCCCCCCBr","US06262040B125","reactant"
"COC(=O)C1=CC=C2C(=NN(C2=C1)C1C=CCCC1)CC","US06262040B126","reactant"
"O","US06262040B126","reactant"
"Cl.CN(CCCN=C=NCC)C","US06262040B127","reactant"
"C1(CCCC1)N1N=C(C2=CC=C(C=C12)C(=O)O)CC","US06262040B127","reactant"
"Cl.COC(CN)=O","US06262040B127","reactant"
"O.ON1N=NC2=C1C=CC=C2","US06262040B127","reactant"
"C(C)N(CC)CC","US06262040B127","reactant"
"C(C1=CC=CC=C1)ONC(=O)CNC(=O)C1=CC=C2C(=NN(C2=C1)C1CCCC1)CC","US06262040B128","reactant"
"O","US06262040B128","reactant"
"C(C)(=O)OCC","US06262040B128","reactant"
"C1(CCCC1)N1N=C(C2=CC=C(C=C12)C(=O)NCC(=O)O)CC","US06262040B129","reactant"
"Cl.O(C)N","US06262040B129","reactant"
"C1(CCCC1)N1N=C(C2=CC=C(C=C12)C(=O)O)CC","US06262040B130","reactant"
"Cl.C(C)OC(CCN)=O","US06262040B130","reactant"
"C(C)OC(CCNC(=O)C1=CC=C2C(=NN(C2=C1)C1CCCC1)CC)=O","US06262040B131","reactant"
"C1(CCCC1)N1N=C(C2=CC=C(C=C12)C(=O)NCCC(=O)O)CC","US06262040B132","reactant"
"Cl.C(C1=CC=CC=C1)ON","US06262040B132","reactant"
"C(C1=CC=CC=C1)ONC(=O)CCNC(=O)C1=CC=C2C(=NN(C2=C1)C1CCCC1)CC","US06262040B133","reactant"
"C1(CCCC1)N1N=C(C2=CC=C(C=C12)C(=O)O)CC","US06262040B134","reactant"
"Cl.C(C)OC(CNC)=O","US06262040B134","reactant"
"C(C1=CC=CC=C1)ONC(=O)CN(C(=O)C1=CC=C2C(=NN(C2=C1)C1CCCC1)CC)C","US06262040B135","reactant"
"BrC1=CC=C2C(=NN(C2=C1)C1CCCC1)CC","US06262040B137","reactant"
"C1(=CC=CC=C1)B(O)O","US06262040B137","reactant"
"COC1=C(C=C(C=C1)[N+](=O)[O-])C(F)(F)F","US06262082B12","reactant"
"Cl","US06262082B12","reactant"
"BrC1(CC(=C(C=C1)[N+](=O)[O-])OC)OC","US06262082B13","reactant"
"C(C)(C)(C)OC(COC1=C(C=C(C=C1Cl)[N+](=O)[O-])Cl)=O","US06262082B14","reactant"
"[Cl-].[NH4+]","US06262082B14","reactant"
"FC1=C(C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C)C=CC=C1","US06262082B15","reactant"
"C1=CCCCC1","US06262082B15","reactant"
"C(C)O","US06262082B15","reactant"
"ClC=1C=C(N)C=CC1I","US06262082B16","reactant"
"C(C)(C)N(CC)C(C)C","US06262082B16","reactant"
"C(C)(C)(C)OC(=O)OC(=O)OC(C)(C)C","US06262082B16","reactant"
"C(C)(C)N(CC)C(C)C","US06262082B16","reactant"
"C(C)(C)(C)OC(=O)OC(=O)OC(C)(C)C","US06262082B16","reactant"
"ClC=1C=C(C=CC1C=C)N","US06262082B17","reactant"
"C(C)(C)N(CC)C(C)C","US06262082B17","reactant"
"C[Si](CCOC(=O)ON1N=NC2=C1C=CC=C2)(C)C","US06262082B17","reactant"
"C(C)(C)(C)OC(=O)NC1=CC=C(C=C1)N","US06262082B18","reactant"
"C(C)N(CC)CC","US06262082B18","reactant"
"FC1=C(C(=O)Cl)C=CC=C1","US06262082B18","reactant"
"ClC1=C(N)C=CC(=C1)[N+](=O)[O-]","US06262082B19","reactant"
"ClCC(=O)Cl","US06262082B19","reactant"
"CCOCC","US06262082B19","reactant"
"C(C)(C)(C)OC(NC1=CC(=C(C(=C1)Cl)OCCO)Cl)=O","US06262082B110","reactant"
"C(C)(=O)OC(C)=O","US06262082B110","reactant"
"ClC1=C(C(=CC(=C1)N)Cl)O","US06262082B111","reactant"
"C(C)(C)(C)OC(=O)OC(=O)OC(C)(C)C","US06262082B111","reactant"
"FC(C(=O)O)(F)F","US06262082B112","reactant"
"C(C)(C)(C)OC(NC1=CC(=C(C(=C1)Cl)OCC)Cl)=O","US06262082B112","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06262082B112","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06262082B114","reactant"
"C(#N)C=1C=C(C=CC1NC(C(F)(F)F)=O)NC(C1=C(C=CC=C1)F)=O","US06262082B114","reactant"
"C1(CCCCC1)O","US06262082B115","reactant"
"[H-].[K+]","US06262082B115","reactant"
"ClC=1C=C(C=CC1F)[N+](=O)[O-]","US06262082B115","reactant"
"ClC=1C=C(C=CC1F)[N+](=O)[O-]","US06262082B116","reactant"
"CNC1CCN(C1)C","US06262082B116","reactant"
"ClC=1C=C(C=CC1F)[N+](=O)[O-]","US06262082B117","reactant"
"[S-2].[Na+].[Na+]","US06262082B117","reactant"
"ICCCC","US06262082B117","reactant"
"ClC=1C=C(C=C(C1Cl)Cl)[N+](=O)[O-]","US06262082B120","reactant"
"[O-]C1=CC=CC=C1.[K+]","US06262082B120","reactant"
"O","US06262082B120","reactant"
"C(C)(C)(C)OC(NC1=CC(=C(C(=C1)Cl)O)Cl)=O","US06262082B121","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06262082B121","reactant"
"C(C)I","US06262082B121","reactant"
"ClC1=C(C(=CC(=C1)[N+](=O)[O-])Cl)O","US06262082B122","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06262082B122","reactant"
"C(C)(C)(C)OC(CBr)=O","US06262082B122","reactant"
"O","US06262082B122","reactant"
"C(C)(C)(C)OC(NC1=CC(=C(C(=C1)Cl)O)Cl)=O","US06262082B123","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06262082B123","reactant"
"C1(OCCO1)=O","US06262082B123","reactant"
"[OH-].[Na+]","US06262082B123","reactant"
"ClC1=C(C=CC(=C1)[N+](=O)[O-])O","US06262082B124","reactant"
"CN1CC(CC1)O","US06262082B124","reactant"
"C1(=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1","US06262082B124","reactant"
"CCOC(=O)/N=N/C(=O)OCC","US06262082B124","reactant"
"COC1=C(C=CC(=C1)OC)[N+](=O)[O-]","US06262082B125","reactant"
"BrBr","US06262082B125","reactant"
"BrBr","US06262082B125","reactant"
"S([O-])(O)=O.[Na+]","US06262082B125","reactant"
"COC1=C(C=CC(=C1)OC)[N+](=O)[O-]","US06262082B126","reactant"
"I(=O)(=O)Cl.I(=O)(=O)Cl.C(C1=CC=CC=C1)[N+](C)(C)C","US06262082B126","reactant"
"I(=O)(=O)Cl.I(=O)(=O)Cl.C(C1=CC=CC=C1)[N+](C)(C)C","US06262082B126","reactant"
"COC1=C(C=CC(=C1)OC)[N+](=O)[O-]","US06262082B127","reactant"
"[O-]S(=O)(=O)C(F)(F)F.ClC=1C=[N+](C=C(C1)Cl)F","US06262082B127","reactant"
"[O-]S(=O)(=O)C(F)(F)F.ClC=1C=[N+](C=C(C1)Cl)F","US06262082B127","reactant"
"C(C)(=O)OCC","US06262082B127","reactant"
"ClC=1C=C(C=CC1I)[N+](=O)[O-]","US06262082B128","reactant"
"C[Si](C(F)(F)F)(C)C","US06262082B128","reactant"
"[F-].[K+]","US06262082B128","reactant"
"C[Si](CCOC(NC1=CC(=C(C=C1)C(C)O)Cl)=O)(C)C","US06262082B131","reactant"
"C1(=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1","US06262082B131","reactant"
"N=[N+]=[N-]","US06262082B131","reactant"
"N(=NC(=O)OCC)C(=O)OCC","US06262082B131","reactant"
"C(C)(C)(C)OC(NC1=CC(=C(C=C1)C(C=CN(C)C)=O)Cl)=O","US06262082B134","reactant"
"O.NN","US06262082B134","reactant"
"COC(=O)C1=C(N=NS1)C","US06262082B136","reactant"
"[OH-].[Na+]","US06262082B136","reactant"
"Cl","US06262082B136","reactant"
"ClC1=CC(=C(C=C1OC)O)[N+](=O)[O-]","US06262082B137","reactant"
"C(C)N(CC)CC","US06262082B137","reactant"
"FC(S(=O)(=O)OS(=O)(=O)C(F)(F)F)(F)F","US06262082B137","reactant"
"C(C)(C)(C)OC(NC1=CC=C(C=C1)NC(C1=CC(=CC=C1)N)=O)=O","US06262082B138","reactant"
"C(#N)[BH3-].[Na+]","US06262082B138","reactant"
"C=O","US06262082B138","reactant"
"O1C(CCC1)CO","US06262082B138","reactant"
"C([O-])(O)=O.[Na+]","US06262082B138","reactant"
"C(C)(=O)OC1=C(C=CC=C1)C(NC1=CC=C(C=C1)N)=O","US06262082B139","reactant"
"C([O-])(O)=O.[Na+]","US06262082B139","reactant"
"O","US06262082B139","reactant"
"[Cl-].[Na+]","US06262082B139","reactant"
"C(C)(=O)NC1=CC=C(C=C1)NC(NC1=CC(=C(OCCOC(C)=O)C(=C1)Cl)Cl)=S","US06262082B140","reactant"
"O1CCCC1","US06262082B140","reactant"
"[OH-].[Na+]","US06262082B140","reactant"
"Cl","US06262082B140","reactant"
"C(C)OC(COC1=C(C=C(C=C1Cl)NC(=S)NC1=CC=C(C=C1)NC(C)=O)Cl)=O","US06262082B141","reactant"
"O1CCCC1","US06262082B141","reactant"
"[OH-].[Na+]","US06262082B141","reactant"
"Cl","US06262082B141","reactant"
