"source","target","role"
"US06262090B145","C(C)(=O)NC1=CC=C(C=C1)NC(NC1=CC(=C(OCC(=O)O)C(=C1)Cl)Cl)=S","product"
"US06262090B148","ClC=1C=C(C=C(C1OCCN(C)C)Cl)NC(NC1=CC=C(C=C1)NC(C)=O)=S","product"
"US06262090B149","NC(C)C1=C(C=C(C=C1)NC(NC1=CC=C(C=C1)NC(=O)C=1OC=CC1)=S)Cl","product"
"US06262090B151","ClC=1C=C(C=C(C1)Cl)SCCN","product"
"US06262090B152","C1=C(C=CC2=CC=CC=C12)C(C)N","product"
"US06262090B153","CON=C(C)C1=CC(=CC=C1)C(F)(F)F","product"
"US06262090B154","FC(C1=C(C=CC=C1)C(C)N)(F)F","product"
"US06262090B155","FC1=C(OCC#N)C=C(C=C1)C(F)(F)F","product"
"US06262090B156","S(=O)(=O)(O)C1=CC=C(C)C=C1.FC=1C=C(CCN)C=C(C1)C(F)(F)F","product"
"US06262090B157","NCC1=CC(=C(C=C1)N(C)C)C(F)(F)F","product"
"US06262090B158","CN(C=1C=C(C=O)C=C(C1)C(F)(F)F)C","product"
"US06262090B159","CN(C1=CC(=CC(=C1)C(F)(F)F)C=C[N+](=O)[O-])C","product"
"US06262090B160","BrC1=CC=C(C=C1)CCC#N","product"
"US06262090B161","C(C)OC(C(=CN(C)C)[N+]#[C-])=O","product"
"US06262090B162","C(=O)(OCC)C=1N=CSC1","product"
"US06262090B163","ClC=1C(=CC(=C(C1)NC(NC1=CC=C(C=C1)NC(C1=C(C=CC=C1)F)=O)=O)OC)OC","product"
"US06262090B164","FC(C=1C=C(C=C(C1)C(F)(F)F)[C@H](C)NC(=S)NC=1C=CC(=NC1)NC(=O)C=1N=CSC1)(F)F","product"
"US06262090B165","ClC=1C=C(C=C(C1)Cl)NC(NC1=CC=C(C=C1)NC(=O)C=1N=NSC1)=S","product"
"US06262107B11","CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C=5C=CC=CC5)NC(=O)C=6C=CC=CC6)O)O)OC(=O)C=7C=CC=CC7)(CO4)OC(=O)C)O)C)OC(=O)C","product"
"US06262103B11","CC1(CC(C=2C(=C(SC2SC)C=2N=NN(N2)C)C1)=O)C","product"
"US06262103B12","CC1(CC(C=2C(=C(SC2SC)C2=NN(C=C2)S(=O)(=O)C)C1)=O)C","product"
"US06262103B13","C(#N)C=1SC(=C2C1CC(CC2=O)(C)C)CC(C)C","product"
"US06262103B14","C(#N)C=1SC(=C2C1CC(CC2=O)(C)C)C(C)C","product"
"US06262103B15","C(#N)C=1SC(=C2C1CC(CC2=O)(C)C)C2CCCCC2","product"
"US06262103B16","C(#N)C=1SC(=C2C1CC(CC2=O)(C)C)C2CCC2","product"
"US06262103B17","CC1(CC(C=2C(=C(SC2SC(C)(C)C)C2=NNC=C2)C1)=O)C","product"
"US06262103B112","CC1(CC(C=2C(=C(SC2SCCO)C2=NC=CC=C2)C1)=O)C","product"
"US06262103B113","C(#N)C=1SC(=C2C1CCCCC2=O)SC","product"
"US06262103B114","CC1(CC(C=2C(=C(SC2SC)C2=NC(=NO2)C)C1)=O)C","product"
"US06262103B115","CC1(CC(C=2C(=C(SC2SC)C2=NN(C=N2)C)C1)=O)C","product"
"US06262103B119","CC1(CC(C=2C(=C(SC2SC)C(C=CO)=O)C1)=O)C","product"
"US06262103B120","CC1(CC(C=2C(=C(SC2SC)C2=CC=NO2)C1)=O)C","product"
"US06262098B11","C(C)(=O)[O-].C(C)(=O)[O-].C(C)(=O)[O-].COC1=CC=C(C=C1)[Pb+3]","product"
"US06262098B12","COC1=CC=C(C=C1)C=1C(=NOC1C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC","product"
"US06262112B13","C1(=CC=CC2=CC=CC=C12)OC1=CC=[N+](C=C1)[O-]","product"
"US06262112B15","CS(=O)(=O)OCCCC(F)(F)F","product"
"US06262118B11","ClC1=CC=C(C=C1)C(C(=O)Cl)OC1=CC(=CC=C1)C(F)(F)F","product"
"US06262118B12","ClC1=CC=C(C=C1)C(C(=O)Cl)OC1=CC(=CC=C1)C(F)(F)F","product"
"US06262130B13","P(=O)(OCCCCCCCCCCCC)([O-])[O-].[K+].[K+]","product"
"US06262124B11","IC1=CC(=CC(=C1)[N+](=O)[O-])OC","product"
"US06262124B14","NC=1C=C(C=CC1)/C=C/CCN","product"
"US06262124B15","CN(C(C1=CC=CC=C1)=O)CCC=C","product"
"US06262124B16","CN(C(C1=CC=CC=C1)=O)CC\C=C\C1=CC(=CC=C1)N","product"
"US06262124B17","CNCC\C=C\C1=CC(=CC=C1)N","product"
"US06262124B18","BrC=1C=C(C=CC1)N1C(C=2C(C1=O)=CC=CC2)=O","product"
"US06262124B19","C1(=CC=C(C=C1)S(=O)(=O)OC(C)CC=C)C","product"
"US06262124B110","CN(C(C)CC=C)C(=O)OC(C)(C)C","product"
"US06262166B11","C=CC1=CC=CC=C1.C(C=C)#N","product"
"US06262161B12","C=C.C=CC1=CC=CC=C1","product"
"US06262161B13","C=C.C=CC1=CC=CC=C1","product"
"US06262161B14","C1C(=CC2=C1C1=CC=CC=C1C=1C=CC=CC21)[Si](NC(C)(C)C)(C)C","product"
"US06262113B11","NC=1SC2=C(N1)C=CC=C2","product"
"US06262113B12","OC1=C(C=CC(=C1)C(=O)OC)NC(=O)NC1=CC=CC=C1","product"
"US06262113B13","[N+](=O)([O-])C=1C=CC(=C(C1)NC(=O)NC1=CC=CC=C1)O","product"
"US06262113B14","NC1=C(C=C(C=C1)F)O","product"
"US06262113B15","OC1=C(C=CC(=C1)F)NC(=O)NC1=CC=CC=C1","product"
"US06262113B16","C1(=CC=CC=C1)NC(=O)NC1=C(C=CC=C1)S","product"
"US06262113B17","[N+](=O)([O-])C1=C(C=C(C=C1)C(F)(F)F)O","product"
"US06262113B18","NC1=C(C=C(C=C1)C(F)(F)F)O","product"
"US06262113B19","OC1=C(C=CC(=C1)C(F)(F)F)NC(=O)NC1=CC=CC=C1","product"
"US06262113B110","[Si](C)(C)(C(C)(C)C)OC1=C(C=CC(=C1)[N+](=O)[O-])NC(=S)NC1=CC=CC=C1","product"
"US06262113B111","OC1=C(C=CC(=C1)[N+](=O)[O-])NC(=S)NC1=CC=CC=C1","product"
"US06262113B112","[N+](=O)([O-])C1=CC(=C(N)C=C1)NS(=O)(=O)C1=CC=CC=C1","product"
"US06262113B113","[N+](=O)([O-])C1=CC(=C(C=C1)NC(=O)NC1=CC=CC=C1)NS(=O)(=O)C1=CC=CC=C1","product"
"US06262113B115","OC1=C(C=C(C=C1)[N+](=O)[O-])NC(=O)NC=1SC=CC1OC","product"
"US06262113B116","OC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)NC=1SC=CC1OC","product"
"US06262113B117","OC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)NC1=CC(=CC=C1)OC","product"
"US06262113B118","OC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)NC1=C(C=CC=C1)OC","product"
"US06262113B119","OC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)NC1=C(C=CC=C1)C(F)(F)F","product"
"US06262113B120","OC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)NC1=CC=C(C=C1)C(F)(F)F","product"
"US06262113B122","OC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)NC1=CC(=CC=C1)Br","product"
"US06262113B123","OC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)NC1=CC=C(C=C1)Br","product"
"US06262113B124","OC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)NC1=C(C=CC=C1)C1=CC=CC=C1","product"
"US06262113B125","OC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)NC1=CC=CC2=CC=CC=C12","product"
"US06262113B126","OC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)NC1=C(C=CC=C1)[N+](=O)[O-]","product"
"US06262113B127","OC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)NC1=C(C=CC=C1)F","product"
"US06262113B128","OC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)NC1=C(C=CC=C1F)F","product"
"US06262113B130","OC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)NC1=C(C=CC=C1)OC(F)(F)F","product"
"US06262113B131","OC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)NC1=C(C=CC=C1)SC","product"
"US06262113B132","OC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)NC1=C(C=CC=C1C)Cl","product"
"US06262113B133","OC1=C(C=CC(=C1)C(=O)OC)NC(=O)NC1=C(C=CC=C1)Br","product"
"US06262113B134","OC1=C(C=CC(=C1)C(F)(F)F)NC(=O)NC1=C(C=CC=C1)C1=CC=CC=C1","product"
"US06262113B135","OC1=C(C=CC(=C1)C(=O)OC)NC(=O)NC1=C(C=CC=C1)C1=CC=CC=C1","product"
"US06262113B136","OC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)NC1=C(C(=CC=C1)Cl)Cl","product"
"US06262113B137","OC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)NC1=C(C=C(C=C1)Cl)Cl","product"
"US06262113B138","OC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)NC1=C(C=CC=C1)Cl","product"
"US06262113B139","OC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)NC1=C(C=C(C=C1)Br)Br","product"
"US06262113B140","OC1=C(C2=CC=CC=C2C=C1)NC(=O)NC1=C(C=CC=C1)Br","product"
"US06262113B141","C1OC2=C(C=CC=C2O1)C(=O)O","product"
"US06262113B142","OC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)NC1=C2C(=CC=C1)OCO2","product"
"US06262113B143","OC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)NC1=C(C=CC=C1)C","product"
"US06262113B144","BrC1=C(C=CC=C1)NC(N)=O","product"
"US06262113B145","OC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)NC1=C(C=CC=C1)OC1=CC=CC=C1","product"
"US06262113B146","OC1=C(N)C=CC(=C1)F","product"
"US06262113B147","OC1=C(C=CC(=C1)F)NC(=O)NC1=C(C=CC=C1)Br","product"
"US06262113B148","OC1=C(N)C=CC(=C1F)F","product"
"US06262113B149","OC1=C(C=CC(=C1F)F)NC(=O)NC1=C(C=CC=C1)Br","product"
"US06262113B150","OC1=CC2=CC=CC=C2C=C1NC(=O)NC1=C(C=CC=C1)Br","product"
"US06262113B151","[N+](=O)([O-])C1=C(C=C(C=C1)C1=CC=CC=C1)O","product"
"US06262113B152","NC1=C(C=C(C=C1)C1=CC=CC=C1)O","product"
"US06262113B153","OC1=C(C=CC(=C1)C1=CC=CC=C1)NC(=O)NC1=C(C=CC=C1)Br","product"
"US06262113B154","OC1=C(C=CC(=C1)C)NC(=O)NC1=C(C=CC=C1)Br","product"
"US06262113B155","OC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)NC1=C(C=CC=C1)NC1=CC=CC=C1","product"
"US06262113B156","BrC1=C(C=CC=C1)NC(N)=O","product"
"US06262113B157","SC1=C(C=CC(=C1)Br)NC(=O)NC1=C(C=CC=C1)Br","product"
"US06262113B158","OC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)NC1=C(C=CC=C1)I","product"
"US06262113B159","COC=1C=C(C=CC1OC)S(=O)(=O)NC1=C(C=CC=C1)NC1=CC=CC=C1","product"
"US06262113B160","C(C)(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=C(C=CC=C1)NC1=CC=CC=C1","product"
"US06262113B161","C(C)(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=C(C=CC=C1)NC(=O)NC1=C(C=CC=C1)Br","product"
"US06262113B162","BrC1=C(C=CC=C1)NC(N)=O","product"
"US06262113B163","C1(=CC(=CC=C1)S(=O)(=O)NC1=C(N)C=CC=C1)C","product"
"US06262113B164","N1=CC=CC2=CC=CC(=C12)S(=O)(=O)NC1=C(N)C=CC=C1","product"
"US06262113B165","N1=CC=CC2=CC=CC(=C12)S(=O)(=O)NC1=C(C=CC=C1)NC(=O)NC1=C(C=CC=C1)Br","product"
"US06262113B166","C(C1=CC=CC=C1)S(=O)(=O)NC1=C(N)C=CC=C1","product"
"US06262113B167","C(C1=CC=CC=C1)S(=O)(=O)NC1=C(C=CC=C1)NC(=O)NC1=C(C=CC=C1)Br","product"
"US06262113B168","OC1=C(C=CC(=C1)N=[N+]=[N-])NC(=O)NC1=C(C=CC=C1)OC","product"
"US06262113B169","NC1=C(C=CC(=C1)C#N)O","product"
"US06262113B170","NC1=C(C=CC=C1F)O","product"
"US06262113B171","NC1=C(C=2CC3=CC=CC=C3C2C=C1)O","product"
"US06262113B172","NC1=C(C(=CC(=C1)Br)F)O","product"
"US06262113B173","NC1=C(C=CC=C1Cl)O","product"
"US06262113B174","[N+](=O)([O-])C1=C(C(=CC=C1)C(F)(F)F)O","product"
"US06262113B175","NC1=C(C(=CC=C1)C(F)(F)F)O","product"
"US06262113B176","NC1=C(C(=CC(=C1)Cl)Cl)O","product"
"US06262113B177","[N+](=O)([O-])C1=C(C(=C(C=C1)Cl)Cl)O","product"
"US06262113B178","NC1=C(C(=C(C=C1)Cl)Cl)O","product"
"US06262113B179","[N+](=O)([O-])C1=C(C(=CC=C1)C#N)O","product"
"US06262113B180","NC1=C(C(=CC=C1)C#N)O","product"
"US06262113B181","NC1=C(C=C(C=C1)C#N)O","product"
"US06262113B182","[N+](=O)([O-])C1=C(C(=CC=C1)CCC)O","product"
"US06262113B183","NC1=C(C(=CC=C1)CCC)O","product"
"US06262113B184","[N+](=O)([O-])C1=C(C=C(C=C1)CC)O","product"
"US06262113B185","NC1=C(C=C(C=C1)CC)O","product"
"US06262113B186","[N+](=O)([O-])C1=C(C(=CC=C1)C(=O)NC1=CC=CC=C1)O","product"
"US06262113B187","NC1=C(C(=CC=C1)C(=O)NC1=CC=CC=C1)O","product"
"US06262113B188","[N+](=O)([O-])C1=C(C(=C(C=C1)C)C#N)O","product"
"US06262113B189","[N+](=O)([O-])C1=C(C=C(C(=O)C2=CC=CC=C2)C=C1)O","product"
"US06262113B190","NC1=C(C=C(C(=O)C2=CC=CC=C2)C=C1)O","product"
"US06262113B191","NC=1C(=C(C(=O)C2=CC=CC=C2)C=CC1)O","product"
"US06262113B192","[N+](=O)([O-])C1=C(C(=CC=C1)OCC1=CC=CC=C1)O","product"
"US06262113B193","NC1=C(C(=CC=C1)OCC1=CC=CC=C1)O","product"
"US06262113B194","OC1CC=2C=CC(CC2C1[N+](=O)[O-])=O","product"
"US06262113B195","NC1C(CC=2C=CC(CC12)=O)O","product"
"US06262113B196","[N+](=O)([O-])C1=C(C=C(C=CC(=O)O)C=C1)O","product"
"US06262113B197","[N+](=O)([O-])C=1C(=C(C=CC(=O)O)C=CC1)O","product"
"US06262113B198","NC1=C(C=CC(=C1)F)O","product"
"US06262113B199","NC1=C(C=CC(=C1)C(F)(F)F)O","product"
"US06262113B1100","NC1=C(C=C(C=C1)C(C)C)O","product"
"US06262113B1101","FC(C=1C=C(C=C(C1)C(F)(F)F)S(=O)(=O)NC1=C(C=CC=C1)NC(=O)NC1=C(C=CC=C1)Br)(F)F","product"
"US06262113B1102","O(C1=CC=CC=C1)C1=CC=C(C=C1)S(=O)(=O)NC1=C(N)C=CC=C1","product"
"US06262113B1103","OC1=C(C=CC(=C1)N)NC(=O)NC1=C(C=CC=C1)I","product"
"US06262113B1104","OC1=C(C=CC(=C1)N=[N+]=[N-])NC(=O)NC1=C(C=CC=C1)I","product"
"US06262113B1105","OC1=C(C=CC=C1N=[N+]=[N-])NC(=O)NC1=C(C=CC=C1)Br","product"
"US06262113B1106","[N+](=O)([O-])C1=C(C(=CC=C1)C1=CC=CC=C1)O","product"
"US06262113B1107","NC1=C(C(=CC=C1)C1=CC=CC=C1)O","product"
"US06262206B11","CC(CC(C)(C)C)(C)N(OC1(CCCCC1)C#N)C1(CCCCC1)C#N","product"
"US06262219B11","OC1=CC=C(C=C1)C1(CC(CCC1)C)C1=CC=C(C=C1)O","product"
"US06262222B11","O1C(CCC1)OC(=O)C1C(N(CC1)C=C)=O","product"
"US06262101B17","C(C)OC=1C=C(C=CC1OC)C(CC#N)C1=CC=CC=C1","product"
"US06262101B110","COC=1C=C(C(=O)C2=CC(=CC=C2)[N+](=O)[O-])C=CC1OC","product"
"US06262101B112","NC=1C=C(C=CC1)C(=CC#N)C1=CC(=C(C=C1)OC)OC","product"
"US06262101B113","COC=1C=C(C(=O)C2=CC(=CC=C2)N)C=CC1OC","product"
"US06262101B127","COC=1C=C(C(=O)C2=CC=NC=C2)C=CC1OC","product"
"US06262101B129","COC=1C=C(C(=O)C2=NC=CC=C2)C=CC1OC","product"
"US06262101B132","C(C)C=1C=C(C(=O)C2=CC=CC=C2)C=CC1CC","product"
"US06262210B11","O(C1=CC=CC=C1)[Pb]OC1=CC=CC=C1","product"
"US06262210B11","C(=O)=O","product"
"US06262210B12","O(C1=CC=CC=C1)[Pb]OC1=CC=CC=C1","product"
"US06262210B12","C(=O)=O","product"
"US06262251B11","C(CCCCCCCCCCCCCCCCC)OC1=CC=C(C(=O)C2=CC=C(C=C2)OCCCCCCCCCCCCCCCCCC)C=C1","product"
"US06262251B13","C(C=CC=CC)OC1=CC=C(C(=O)C2=CC=C(C=C2)OCC=CC=CC)C=C1","product"
"US06262251B14","C(C=CC=CC)OC1=CC=C(C(C2=CC=C(C=C2)OCC=CC=CC)(C2=CC=CC=C2)O)C=C1","product"
"US06262265B11","C(=O)(OC(C)(C)C)NCCBr","product"
"US06262265B11","C(C)(C)(C)OC(=O)OC(=O)OC(C)(C)C","product"
"US06262151B11","C1(=CC=CC=C1)S(=O)(=O)C1=CC=2C(=NN(N2)C2=C(C(=CC(=C2)C(C)(C)CC(C)(C)C)C(C)(C)C2=CC=CC=C2)O)C=C1","product"
"US06262151B12","C(CCCCCCCC)SC1=CC=2C(=NN(N2)C2=C(C(=CC(=C2)C(C)(C)CC(C)(C)C)C(C)(C)C2=CC=CC=C2)O)C=C1","product"
"US06262151B13","C1(=CC=CC=C1)SC1=CC=2C(=NN(N2)C2=C(C(=CC(=C2)C(C)(C)CC(C)(C)C)C2=CC=CC=C2)O)C=C1","product"
"US06262151B14","C(CCCCCCC)SC1=CC=2C(=NN(N2)C2=C(C(=CC(=C2)C(C)(C)CC(C)(C)C)C(C)(C)C2=CC=CC=C2)O)C=C1","product"
"US06262151B15","C(=O)(O)C1=CC=2C(=NN(N2)C2=C(C(=CC(=C2)C(C)(C)CC(C)(C)C)C(C)(C)C2=CC=CC=C2)O)C=C1","product"
"US06262151B17","C(CCC)SC1=CC=2C(=NN(N2)C2=C(C(=CC(=C2)C(C)(C)CC(C)(C)C)C(C)(C)C2=CC=CC=C2)O)C=C1","product"
"US06262151B18","FC(F)(F)C1=CC=CC2=NN(N=C21)C=2C=C(CCC(=O)OCCCCCC(C)C)C=C(C2O)C(C)(C)C","product"
"US06262151B19","C(C1=C(C(=CC(=C1)C(C)(C)CC(C)(C)C)N1N=C2C(=N1)C=CC(=C2)C(F)(F)F)O)C2=C(C(=CC(=C2)C(C)(C)CC(C)(C)C)N2N=C1C(=N2)C=CC(=C1)C(F)(F)F)O","product"
"US06262151B110","FC(C1=CC=2C(=NN(N2)C2=C(C(=CC(=C2)CCCNC(C(=C)C)=O)C(C)(C)C)O)C=C1)(F)F","product"
"US06262262B11","C1(=CC=C(C=C1)S(=O)(=O)O)C.C(C)OC([C@@H](NC(C1=CC=C(C=C1)CCC1=CNC=2NC(=NC(C21)=O)N)=O)CCC(=O)OCC)=O","product"
"US06262272B11","FC1=C(C=CC(=C1)OC)NC(=O)C1=COC2=C1C(CC(C2)(C)C)=O","product"
"US06262272B12","C(C)(C)(C)OC(N(C)CC1=CC=C(C=C1)[N+](=O)[O-])=O","product"
"US06262272B13","C(C)(C)(C)OC(N(C)CC1=CC=C(C=C1)N)=O","product"
"US06262272B14","C(C)OC1=CC=C(C=C1)NC(=O)C=1C2=C(OC1)CCC2=O","product"
"US06262272B15","COC1=CC=C(C=C1)NC(=O)C=1C2=C(OC1)CCCCC2=O","product"
"US06262272B16","FC1=CC=C(C=C1)NC(=O)C1=COC2=C1C(CC(C2)C)=O","product"
"US06262272B17","N1=CC=C(C=C1)NC(=O)C1=COC2=C1C(CC(C2)C)=O","product"
"US06262272B18","N1=CC(=CC=C1)NC(=O)C1=COC2=C1C(CC(C2)C)=O","product"
"US06262272B19","C1(CC(CCCC1)=O)=O","product"
"US06262272B110","FC1=C(C=CC(=C1)I)N1C(=CC=C1C)C","product"
"US06262273B11","ClC=1C(=NC=C(C1)C(F)(F)F)SCCC","product"
"US06262273B13","ClC1=CC(=C(C=C1OC)C1=NC=C(C=C1Cl)C(F)(F)F)F","product"
"US06262275B11","C1(CC1)CNC(SC)=S","product"
"US06262271B12","C(C)(C)(C)OC(=O)N1CC(C2=C(C3=C(C=C12)C=CC=C3)OCOC)CCl","product"
"US06262271B13","C(C)(C)(C)OC(=O)N1CC(C2=C(C3=C(C=C12)C=CC=C3)O)CCl","product"
"US06262271B14","ClC1CN(C2=CC3=C(C(=C12)O)C=CC=C3)C(=O)OC","product"
"US06262271B15","[N+](=O)([O-])C=1C=C(C=CC1)OCOC","product"
"US06262271B16","COCOC1=CC(=CC=C1)N","product"
"US06262271B17","C(C)(C)(C)OC(=O)NC1=CC(=CC=C1)OCOC","product"
"US06262271B19","C(C)(C)(C)OC(=O)N(CC=C)C1=C(C(=CC=C1)OCOC)I","product"
"US06262271B110","C(C)(C)(C)OC(=O)N1CC(C2=C(C=CC=C12)OCOC)COS(=O)(=O)C","product"
"US06262278B13","OC1=C(C=CC=C1)C=1C2=CC=C(N2)C(=C2C=CC(C(=C3C=CC(=C(C=4C=CC1N4)C4=C(C=CC=C4)O)N3)C3=C(C=CC=C3)O)=N2)C2=C(C=CC=C2)O","product"
"US06262278B15","C1=C(C=CC2=CC=CC=C12)SC1=CC2=CC=CC=C2C=C1","product"
"US06262278B17","COS(=O)(=O)[O-].C[S+](C)C","product"
"US06262278B18","ClC=1C=C(C2CO2)C=CC1","product"
"US06262278B110","ClC=1C=C([C@@H]2CO2)C=CC1","product"
"US06262287B11","C(CC1=CC=CC=C1)OC(CCC=C)=O","product"
"US06262287B12","CC(=CCOC(CCC=C)=O)CCC=C(C)C","product"
"US06262287B13","C(CC1=CC=CC=C1)OC(CCCC[Si](O[Si](C)(C)C)(C)C)=O","product"
"US06262287B14","CC(CCOC(CCCC[Si](O[Si](C)(C)C)(C)C)=O)CCC=C(C)C","product"
"US06262241B11","N1=CN=C2N=CNC2=C1N","product"
"US06262241B14","C(CCCCCCCC)NC=1NC(C=2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2N1)=O","product"
"US06262241B18","C(C1=CC=CC=C1)(=O)NC=1C=2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2N=CN1","product"
"US06262292B11","C(#N)C1=C(C(=O)O)C=CC=C1","product"
"US06262292B12","C(#N)C1=CC=C(C=O)C=C1","product"
"US06262292B13","C(#N)C1=CC=C(C=O)C=C1","product"
"US06262292B14","C(#N)C1=CC=C(C=O)C=C1","product"
"US06262292B15","C(#N)C1=CC=C(C=O)C=C1","product"
"US06262292B16","C(#N)C1=CC=C(C=O)C=C1","product"
"US06262292B17","C(#N)C1=CC=C(C=O)C=C1","product"
"US06262292B18","C(#N)C1=CC=C(C=O)C=C1","product"
"US06262292B19","C(#N)C1=CC=C(C=O)C=C1","product"
"US06262292B110","C(#N)C1=CC=C(C=O)C=C1","product"
"US06262292B111","C(#N)C1=CC=C(C=O)C=C1","product"
"US06262292B112","C(#N)C=1C=C(C=O)C=CC1","product"
"US06262292B113","C(#N)C=1C=C(C=O)C=CC1","product"
"US06262292B114","C(#N)C=1C=C(CN)C=CC1","product"
"US06262292B115","C(#N)C1=CC=C(CN)C=C1","product"
"US06262292B116","C(#N)C1=CC=C(CN)C=C1","product"
"US06262292B117","C(#N)C1=CC=C(C=O)C=C1","product"
"US06262292B118","C(#N)C=1C=C(C=O)C=CC1","product"
"US06262292B119","C(#N)C1=CC=C(C=O)C=C1","product"
"US06262292B120","C(#N)C1=CC=C(CN)C=C1","product"
"US06262292B121","C(#N)C1=CC=C(C(=O)O)C=C1","product"
"US06262292B122","C(#N)C1=CC=C(CN)C=C1","product"
"US06262292B123","C(#N)C1=CC=C(C=O)C=C1","product"
"US06262295B11","C(C)(=O)N1C2C=CC(C1=O)C2","product"
"US06262295B12","C(CCC)(=O)N1C2C=CC(C1=O)C2","product"
"US06262295B13","C1(=CC=CC=C1)CC(=O)C12NC(C(C=C1)C2)=O","product"
"US06262295B14","C(CC)(=O)N1C2C=CC(C1=O)C2","product"
"US06262295B15","C(C(C)C)(=O)N1C2C=CC(C1=O)C2","product"
"US06262295B17","C(CCC)(=O)NC1C=CC(C1)CO","product"
"US06262295B18","C(=O)(OC(C)(C)C)C1(C=CC(C1)CO)N","product"
"US06262295B19","C(CC)(=O)NC1C=CC(C1)CO","product"
"US06262295B110","C(C(C)C)(=O)NC1C=CC(C1)CO","product"
"US06262295B111","C(C)(=O)N[C@H]1C=C[C@H](C1)CO","product"
"US06262295B113","NC1=NC(=C(C(=N1)N[C@H]1C=C[C@H](C1)CO)NC=O)Cl","product"
"US06262295B114","C(=O)(OC(C)(C)C)C1(C=CC(C1)C(=O)O)N","product"
"US06262277B11","C(C1=CC=CC=C1)(=O)C1=C(C=CC=C1)SCC(C=O)CC","product"
"US06262277B13","C(C)C(C=O)(C=CCC)CSC1=C(C=CC=C1)CO","product"
"US06262277B14","C(C)C(C=O)(C=CCC)CSC1=C(C=CC=C1)C=O","product"
"US06262277B16","O[C@H]1[C@@H](C2=C(S(CC13CCCCC3)(=O)=O)C=CC=C2)C2=CC=CC=C2","product"
"US06262277B17","O[C@H]1[C@H](C2=C(S(CC13CCCCC3)(=O)=O)C=CC=C2)C2=CC=CC=C2","product"
"US06262277B18","COC1=CC(=C(C=C1)O)CC1=CC(=CC=C1)C(F)(F)F","product"
"US06262277B19","COC1=CC(=C(C=C1)O)CC1=CC=C(C=C1)F","product"
"US06262277B110","COC1=CC(=C(C=C1)O)CC1=CC(=CC=C1)F","product"
"US06262277B111","COC1=CC(=C(C=C1)O)CC1=C(C=CC=C1)F","product"
"US06262277B112","BrC1=CC(=C(C=C1)O)CC1=CC(=CC=C1)OC","product"
"US06262277B113","FC1=CC(=C(C=C1)O)CC1=CC=C(C=C1)F","product"
"US06262277B114","FC1=CC(=C(C=C1)O)CC1=CC(=CC=C1)OC","product"
"US06262277B115","CC1=CC(=C(C=C1)O)CC1=CC=C(C=C1)F","product"
"US06262277B119","S1(CCCCC2=C1C=CC=C2)(=O)=O","product"
"US06262277B120","CN(C=1C=CC2=C(CCCCS2(=O)=O)C1)C","product"
"US06262277B121","S(=O)(=O)(OCCC)C1=CC=C(C)C=C1","product"
"US06262277B122","S(C)(=O)(=O)OCCCC","product"
"US06262277B123","S(C)(=O)(=O)OCCCCC","product"
"US06262277B124","ClC1=C(C(=O)Cl)C=C(C=C1)[N+](=O)[O-]","product"
"US06262266B11","CN1CC[C@]23C4C(=O)C=C[C@]2([C@H]1CC5=C3C(=C(C=C5)OC)O4)O","product"
"US06262266B12","CN1CC[C@]23C4=C5C=CC(=C4O[C@H]2C(=CC=C3[C@H]1C5)OC)OC","product"
"US06262266B14","CN1CC[C@]23C4C(=O)C=C[C@]2([C@H]1CC5=C3C(=C(C=C5)OC)O4)O","product"
"US06262266B14","C(C)(=O)OO","product"
